"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Naked Methodology: Baring It All for a Realistic Account of Marine Social Science","https://scispace.com/paper/naked-methodology-baring-it-all-for-a-realistic-account-of-keqc4zchpm","2021","Book Chapter","","Kristen Ounanian","10.1007/978-3-030-59601-9_2","https://scispace.com/pdf/naked-methodology-baring-it-all-for-a-realistic-account-of-keqc4zchpm.pdf","An unexpected error prevented relevance scoring","This chapter portrays what is often overlooked in research—that it involves not simply design, data collection, and analysis, but also failure and redesign. To demystify the process, it presents the evolution of a study of six coastal communities from a mixed methods qualitative and quantitative approach to a qualitative macroethnography. Intending to employ an innovative method, the Factorial Survey Approach, the researcher confronted serious challenges in the process, engendering reflections on (a) the limitations of the method, specifically in fishing communities, (b) the pressure to prove methodological bilingualism as an interdisciplinary graduate student, and (c) individual ontological growth. The chapter considers the collective tendency in (social) science to conceal the imperfections of field research, obscuring insights gained from situations when things do not go according to plan."
"Social Construction of the Ocean, Sea Power, and Maritime Transformation","https://scispace.com/paper/social-construction-of-the-ocean-sea-power-and-maritime-nun3tuqv8p","2023","Journal Article","Journal of Political & Military Sociology","Kuang‐hao Hou","10.5744/jpms.2023.1002","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on sea power theory and social construction of the ocean; no mention of Janiszewski, marinization, Polish context, or sociological analysis of Polish maritime communities.","This review article elucidates concepts related to sea power, the social construction of the ocean, and maritime transformation. It begins with Mahan’s and Mackinder’s classic understanding of sea power, arguably the source of all traditional perspectives on the subject. Although this article accepts Till’s definition of sea power, it maintains that conventional wisdom does not offer a clear distinction between sea power as “a means of social power” and sea power as “states with powerful navies.” Furthermore, this article discusses Lambert’s conception of seapower identity, contending that his perspectives on seapower-state establishment are not based on relationships between the state, military, and the oceans. Lambert’s analysis of seapower states focuses on the activities that people engage in on land for seapower identity. His account suggests that maritime transformation could only occur in cases in which sea states transform into seapower states. However, this article claims that Steinberg’s concepts and theory of the social construction of the ocean provide a useful approach to examining the maritime transformation required for a transition from tellurocracy to thalassocracy. "
"Morska Przestrzeń Turystyczna","https://scispace.com/paper/morska-przestrzen-turystyczna-yzkt88lxrcbo","","","","Leszek Butowski","10.18778/0867-5856.24.1.06","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on marine tourism typology and coastal development, without addressing Janiszewski, marinization theory, Polish-specific contexts, or sociological analysis of maritime societies.","Celem artykułu jest charakterystyka i wyjaśnienie procesów zmian zachodzących w obrębie akwenów morskich (wraz z bezpośrednio przylegającymi do nich strefami wybrzeży) jako obszarów spełniających kryteria współczesnej przestrzeni turystycznej. Przedstawiono ewolucję przestrzeni morskiej w kierunku wykształcenia się morskiej przestrzeni turystycznej, wyróżniono i scharakteryzowano typy morskiej przestrzeni turystycznej (w skali globalnej) ze względu na rodzaje turystyki żeglarskiej. Omówiono jej główne uwarunkowania geograficzno-strukturalne oraz formy zagospodarowania (ze szczególnym uwzględnieniem stref przybrzeżnych). W sensie przestrzennym analiza objęła także obszary nadmorskie, ale tylko jako tereny związane funkcjonalnie z akwenami morskimi. Całość analizy została przeprowadzona z perspektywy morskiej turystyki żeglarskiej."
"The lifestyle of merchant seamen : a sociological analysis of occupationally induced marginality","https://scispace.com/paper/the-lifestyle-of-merchant-seamen-a-sociological-analysis-of-1jmnpic8j0","1983","","","Craig Joseph Forsyth","","https://scispace.com/pdf/the-lifestyle-of-merchant-seamen-a-sociological-analysis-of-1jmnpic8j0.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on occupational marginality of merchant seamen worldwide; no mention of Janiszewski, marinization, Polish context, or related concepts.","M a r g i n a l i t y I s a theme which p e r v a d e s t h e Boc ia l e x i s t e n c e o f me rchan t seamen. Work t a k e s p l a c e i n a s e t t i n g w i t h o u t l ong t e rm p e r s o n a l commitments t o j o b , t o p l a c e , o r t o c o w o r k e r s . On t he b e a c h , s o c i a l r e l a t i o n s t e n d toward t h e t r a n s i t o r y , and where l ong t erm r e l a t i o n s a r e e s t a b l i s h e d , t h e seaman i s f o r c e d t o p a r t i a l p a r t i c i p a t i o n . T h i s r e s e a r c h e x p l o r e s t h e i n f l u e n c e o f t h i s o c c u p a t i o n on s o c i a l m a r g i n a l i t y and s o c i a l i n t e g r a t i o n o f i t s members. Da t a were c o l l e c t e d u s i n g a su r v e y i n s t r u m e n t f rom a sample o f 251 seamen, b o t h o f f i c e r s and crew. F a c t o r s d e t e r m i n i n g v a r i a n c e i n l e v e l s o f a l i e n a t i o n a r e examined , a s we l l as t h e e f f e c t s o f l i f e a s a me rchan t seaman on f a m i ly o r g a n i z a t i o n and communi ty p a r t i c i p a t i o n . Supp l emen ta ry q u a l i t a t i v e d a t a f rom p a r t i c i p a n t o b s e r v a t i o n and d e p t h i n t e r v i e w a r e a l s o u se d . A t y p o lo g y o f t h e l i f e s t y l e a d a p t a t i o n s and s o c i a l i d e n t i t i e s o f merchan t seamen a r e d e v e l o p e d . I m p l i c a t i o n s o f I n d u s t r y changes f o r t h e o c c u p a t i o n a l l i f e s t y l e a r e d i s c u s s e d ."
"Défis scientifiques et sociaux de l'anthropologie maritime","https://scispace.com/paper/defis-scientifiques-et-sociaux-de-l-anthropologie-maritime-2ip6ptw9gi","2018","Journal Article","","Nastassia Reyes
Clément Garineaud
Frédérique Chlous","10.4000/ETHNOECOLOGIE.3485","https://scispace.com/pdf/defis-scientifiques-et-sociaux-de-l-anthropologie-maritime-2ip6ptw9gi.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on maritime anthropology in French context; no mention of Janiszewski, Polish settings, marinization theory, or sociological analysis of maritime societies.","Dans le debat public, les enjeux sur l’environnement se font plus presents et le milieu maritime n’echappe pas a cet emballement. Les problematiques liees aux pollutions marines, aux especes menacees, a la construction des territoires, a l’augmentation des usages de loisirs, aux politiques de conservation, aux droits d’acces aux ressources et aux biens communs, etc. tiennent une place de plus en plus centrale dans les debats societaux et sur les agendas politiques. Plus largement, ces questio..."
"Britain and the Sea: Since 1600","https://scispace.com/paper/britain-and-the-sea-since-1600-3oy8bx7frc","2010","Book","","Glen O’Hara","","https://scispace.com/pdf/britain-and-the-sea-since-1600-3oy8bx7frc.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on British maritime history and identity; no mention of Janiszewski, Polish contexts, or the marinization concept, and lacks Polish language or case studies.","Introduction PART I: THE FLOWING TIDE Merchants Renegades Slavers Migrants Warriors PART II: THE EBBING TIDE Victories? Immigrants Collapse Afterglow Conclusion: A Star to Steer By?"
"El trabajo en la marina mercante española en la transición de la vela al vapor (1834-1914)","https://scispace.com/paper/el-trabajo-en-la-marina-mercante-espanola-en-la-transicion-422o8s8lgr","2013","Dissertation","","Garcia i Domingo
Enric","","https://scispace.com/pdf/el-trabajo-en-la-marina-mercante-espanola-en-la-transicion-422o8s8lgr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Spanish merchant marine history, lacking Janiszewski, Polish context, marinization theory, or sociological analysis of maritime societies.","El objeto de estudio es la Marina mercante espanola (en concreto las tripulaciones) durante la transicion de la vela al vapor. El marco cronologico se situa entre 1834 (primera linea regular estable con buques de vapor) y 1914 (cuando el proceso de mecanizacion ya se puede dar por acabado). Aunque con referencias a un marco internacional mas amplio, se analiza el caso espanol focalizando en la marina catalana porque durante el proceso el centro de gravedad de las actividades maritimas estaba en Barcelona, y por tanto fue alli donde la mecanizacion tuvo su campo de accion principal. Esta tesis se situa en la interseccion entre la historia maritima, la historia social y la historia del trabajo. Con estas perspectivas metodologicas, se realiza una primera aproximacion a los procesos de trabajo en la Marina mercante espanola en el momento del cambio de la vela al vapor, es decir, a lo largo de un proceso de casi cien anos que supone la ruptura con formas de trabajo y de relacion que se habian mantenido practicamente inalteradas durante siglos. El sector maritimo es uno de los campos donde la industrializacion (entendida como un proceso de cambio en la organizacion de la produccion, el trabajo y las relaciones laborales, mas que como la adopcion de una nueva tecnologia basada en el vapor) tuvo un impacto mas acusado, no solo economico y social, sino tambien de identidades y culturas sociolaborales. El estudio se centra en el proceso que llevo de la vela al vapor desde el punto de vista de los marinos, para observar y explicar como este colectivo diverso y complejo se enfrento y se adapto a la industrializacion. La atencion se centra en los marinos mercantes embarcados que trabajaban en buques de altura, es decir, de navegacion oceanica. Interesan tanto las clases directoras (el capitan y los oficiales de cubierta y de maquinas) como las clases ejecutoras (los subalternos de cubierta y de maquinas), ya que comparten en esencia los condicionantes del trabajo en la mar. Y de todos ellos, los marineros conforman el autentico nucleo de la investigacion, pues son los que estan sujetos en mayor medida al reto de redefinir su papel a bordo cuando el elemento propulsor de los buques pasa de palos y velas a la maquina. La tesis se ha organizado en torno a tres partes principales. En primer lugar se presenta el marco legislativo en el que se desarrollo la Marina mercante espanola en el periodo estudiado, condicionado por la institucion de la Matricula de mar. El analisis de este aspecto es imprescindible para conocer las particularidades del caso espanol en todas las facetas relacionadas con el trabajo y su regulacion. Tambien analiza el papel de la legislacion reformista en este sector. En la segunda parte se presenta el mundo del trabajo en la marina de vela a partir del analisis de la organizacion del trabajo, los oficios o las profesiones (definidos genericamente como clases) y las categorias o niveles laborales, el reclutamiento, la contratacion, las formas salariales y las condiciones de trabajo. Se trata de un texto esencialmente descriptivo. En la tercera parte, de caracter interpretativo, se analiza el impacto, directo e indirecto, de la mecanizacion sobre el trabajo en la Marina espanola. Aparte de las consideraciones generales relacionadas con el proceso desde el punto de vista tecnologico, se repasan los cambios producidos y se dedica una atencion especial a las nuevas profesiones y categorias que se incorporaron al sector maritimo con la implantacion de la maquina de vapor. En el ultimo capitulo se recogen las conclusiones."
"Maritime Culture Degradation of Indonesian Society in Social Practice of Seafaring","https://scispace.com/paper/maritime-culture-degradation-of-indonesian-society-in-social-23hjxeul","2023","Journal Article","AURELIA: Jurnal Penelitian dan Pengabdian Masyarakat Indonesia","Aini Nahdlia Puspita
Widodo Widodo
Abdul Rivai Ras
Pujo Widodo
Herlina Juni Risma Saragih","10.57235/aurelia.v2i1.286","https://scispace.com/pdf/maritime-culture-degradation-of-indonesian-society-in-social-23hjxeul.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Indonesian maritime culture degradation; no mention of Janiszewski, marinization, Polish context, language, or historical Polish case studies.","Indonesia since a long time ago has been known as a nation whose maritime is very strong, such as the activities or practices of seafaring which were carried out by the ancestors of the Indonesian nation. However, the current problem is the degradation of maritime culture in the social practices of seafaring. The purpose of this research is to find out the factors that cause Indonesian people not to go to sea and the degradation of maritime culture that occurs in Indonesian society in the social practices of seafaring. The method used in this study is a qualitative descriptive method with data sources derived from relevant books or journals. The results of this study, namely (1) the factors that cause people not to go to sea are due to unstable social economy for fisherman, climate change and erratic weather, fuel oil (BBM) which is difficult to obtain for ships, the use of technology that is still old technology, and the quota-based fisheries policy; and (2) the current degradation of maritime culture in Indonesian society is the transition from fisherman to other professions, such as farmers, foreign ship crews, and Indonesian migrant workers."
"La maritimité qui vient, une occupation industrielle du monde océanique","https://scispace.com/paper/la-maritimite-qui-vient-une-occupation-industrielle-du-monde-7x523brrl7gs","2025","Journal Article","","Éric Foulquier","10.4000/1448d","https://scispace.compdf/la-maritimite-qui-vient-une-occupation-industrielle-du-monde-7x523brrl7gs.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on French maritimité, container symbolism, and theoretical reflections; no mention of Janiszewski, Polish context, or sociological analysis of maritime societies.",""
"From Monodisciplinary via Multidisciplinary to an Interdisciplinary Approach Investigating Air-Sea Interactions – a SOLAS Initiative","https://scispace.com/paper/from-monodisciplinary-via-multidisciplinary-to-an-jjienkywgx","2020","Journal Article","Coastal Management","Christa A. Marandino
Erik van Doorn
Natasha McDonald
Martin Johnson
Bulent Acma
Emilie H. G. Breviere
Hanna I. Campen
Silvina Carou
Emilio Cocco
Sonja Endres
Nathalie Hilmi
Frances E. Hopkins
Peter S. Liss
Frank Maes
Monica Mårtensson
Johannes Oeffner
Mary O. Oloyede
Andrew Peters
Birgit Quack
Pradeep Singh
Helmuth Thomas","10.1080/08920753.2020.1773208","https://scispace.com/pdf/from-monodisciplinary-via-multidisciplinary-to-an-jjienkywgx.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on interdisciplinary ocean–atmosphere research and global working groups; no mention of Janiszewski, marinization, Polish context, or sociological analysis of maritime societies.","Understanding the physical and biogeochemical interactions and feedbacks between the ocean and atmosphere is a vital component of environmental and Earth system research. The ability to predict and..."
