"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"“Decent Work” in der Seeschifffahrt?","https://scispace.com/paper/decent-work-in-der-seeschifffahrt-1eciikuvsf","2010","Book Chapter","","Heide Gerstenberger","10.1007/978-3-531-92572-1_4","","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes maritime labor regimes and CMLC impacts, offering a justice lens but lacks EU Blue Economy focus, sectoral breadth, case studies, quantitative analysis, and stakeholder discussion.","Im Zentrum dieses Beitrags steht die These, dass die Globalisierung des maritimen Arbeitsmarktes die positive Wirkung von internationalen Regulierungen maritimer Arbeitsverhaltnisse begrenzt. Um dies zu erlautern, wird zunachst skizziert, unter welchen Bedingungen sich in den 1960er Jahren eine tatsachliche Verbesserung maritimer Arbeitsverhaltnisse durchsetzen lies (1), und dann erklart, warum diese Bedingungen inzwischen nicht mehr bestehen. (2) Die negativen Wirkungen weitreichender De-Regulierung der Seeschifffahrt provozierten Versuche der Re-Regulierung. (3) Dass deren Wirkung im Hinblick auf die Arbeitsverhaltnisse von Seeleuten Grenzen gesetzt sind, wird am Beispiel der Consolidated Maritime Labour Convention entwickelt. (4) Abschliesend werden mogliche Perspektiven fur decent work in der Seeschifffahrt diskutiert. (5)"
"Major trends in work at sea: outline of a political economy of maritime labour","https://scispace.com/paper/major-trends-in-work-at-sea-outline-of-a-political-economy-2abxejk60h","2023","Book Chapter","","Jörn Boewe","10.4337/9781839106583.00063","","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses maritime labour analysis to discuss global wage decline and union actions, touching on labor justice but lacks EU Blue Economy focus, sectoral breadth, case studies, or quantitative policy assessment.","Work conditions and economic trends in the maritime sector often only refer to seafarers on board merchant ships and dockworkers. This conventional view is no longer appropriate in the face of recent and long-term trends in the maritime economy. To understand what the political economy of maritime labour is, we must first take an integrated, overall view to define the field, including industries like fishery, off-shore-wind-energy or ship-building and ship wrecking, just to mention some. The article discusses what a meaningful description of the maritime-industrial-logistic complex could be and outlines some of its key structural features and trends. How many employees work ""around shipping,"" in which fields of activity and under which working conditions? How does the recruitment of maritime personnel work today? It provides an overview of the major global players among shipping companies, crewing agencies, port operators and shipyards. The long-term trends in the global labour market for seafarers, the global downward spiral in wages and working conditions triggered by the system of ""flags of convenience"" are portrayed, but also the partially successful efforts of the International Transport Workers' Federation and national trade unions to stop and maybe reverse the ""race to the bottom"". "
"Co-creating a just and inclusive blue economy: an analysis of ocean justice in academic literature, policy and legislation.","https://scispace.com/paper/co-creating-a-just-and-inclusive-blue-economy-an-analysis-of-bf5azmusq2ho","2025","Journal Article","","Celine Germond‐Duret
Senia Febrica","10.5194/oos2025-348","","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses corpus linguistics to map justice language across global blue‑economy literature; lacks EU‑specific policy focus, sectoral analysis, quantitative metrics, and concrete case studies.","The blue economy concept that gained popularity after the 2012 UN Conference on Sustainable Development (Rio+20) has since been advocated by public and private actors as well as environmental non-governmental organisations. Defined as “the sustainable pursuit of economic activities resulting from the exploitation of coastal and marine resources” (Germond-Duret and Germond, 2022) the blue economy concept has raised both hope and concerns: hope that environmental protection will be at the heart of (economic) activities at sea; and concerns that it will facilitate further unsustainable exploitation of coastal and marine resources. It can be seen as being part of a wider “blue acceleration” process, “a race among diverse and often competing interests for ocean food, material, and space” (Jouffray et al., 2020).The academic literature as well as policy and legal documents on the blue economy, almost non-existent a few years ago, is now burgeoning. However, it remains an ambiguous and contested concept, and further work is needed to address the place of environmental protection within the blue economy, the role of communities in this process, and the potential human and social costs of additional economic activities at sea. As research on the blue economy expands and as stakeholders further exploit coastal and marine resources, it is critical to deepen our understanding of how the blue economy can be just and fair.Deploying corpus linguistic analysis this paper will examine the existing academic literature as well as policy and legal documents on the blue economy published by governments, civil society, regional and international organisations to investigate:(1) to what extent traditionally overlooked stakeholders, such as coastal communities, are represented in the academic literature, policy and legal documents related to blue economy?(2) are the economic, social and cultural justice implications of blue economy activities addressed?(3) what checks and balances mechanisms are put in place to support inclusive participation of Indigenous Peoples, local communities, small-scale fishers, women, children and young people at the heart of the process?UN databases such as the Food and Agriculture Organization of the UN’s SSF-LEX, the UN Division for Ocean Affairs and the Law of the Sea’s Maritime Zones and Maritime Delimitation database, and the International Seabed Authority’s national legislation database will be used to collate various governments’ documents related to the blue economy.The findings from the paper will identify trade-offs and inequities that surface as blue economies rapidly develop and provide pathways to integrate transdisciplinary action research approaches, processes, and innovation that are needed to unlock the potential of science to develop sustainable blue economies (Heidkamp et al., 2021). Transdisciplinary research implies working with ocean experts from varied disciplines, different knowledge holders and stakeholders in the co-design of solutions (Febrica, 2021). "
"The Economic Impact of the Blue Economy","https://scispace.com/paper/the-economic-impact-of-the-blue-economy-52ec6enfpv","2019","Proceedings Article","","Ana Olteanu
Viorela Stinga","10.18662/LUMPROC.111","https://scispace.com/pdf/the-economic-impact-of-the-blue-economy-52ec6enfpv.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes economic impact of maritime transport, cruise tourism, aquaculture, offshore oil and gas, but lacks EU policy focus, social justice analysis, case studies, recommendations, interdisciplinary methods, quantitative metrics, and stakeholder discussion.","For many countries the marine, costal and maritime sectors represent an important foundation for sustainable development. This is why in order to deliver and achieve it, many countries extend their economy beyond land based activities. A sustainable blue economy in every country depends not only on their maritime and marine zones, but also on their existing economic activities and their issues regarding the environmental, social, and cultural conditions. The main objective of the “blue economy” is to ensure environmental sustainability while promoting social inclusion, economic growth and preservation or improvement of livelihoods (UNCTAD 2014, UNDESA 2014). According to the World Bank in Europe, the Blue Economy represents nearly 5.4 million jobs and generates a gross added value of approximately €500 billion per year. In order to have a sustainable blue economy each country should find the best way to balance sustainability and economic growth to allow optimal use of maritime resources, ensuring at the same time maximum benefit to the environment. Throughout this paper, we tried to emphasize the economic impact of the Blue economy, by analyzing the key sectors: maritime transport, cruise tourism, aquaculture and offshore oil and gas. In each country, some of these sectors need little encouragement and additional governance, while others required better and more efficient planning in order to obtain sustainable outcomes."
"Towards an international legal definition of the notion of fisheries crime","https://scispace.com/paper/towards-an-international-legal-definition-of-the-notion-of-3l3clv9t","2022","Journal Article","Marine Policy","Julio Jorge Urbina","10.1016/j.marpol.2022.105214","","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses legal analysis of fisheries crime to highlight human rights abuses in fishing, but lacks EU Blue Economy framework focus, multi‑sector coverage, and quantitative or stakeholder‑centric assessments.",""
"The Human Relationship with Our Ocean Planet","https://scispace.com/paper/the-human-relationship-with-our-ocean-planet-1yqtjyzi","2023","Book Chapter","","C_S4CAM_2202-Pdf-Dumps","10.1007/978-3-031-16277-0_11","https://scispace.com/pdf/the-human-relationship-with-our-ocean-planet-1yqtjyzi.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses equity and alternative visions to discuss ocean well‑being, but lacks EU‑specific framework, sectoral analysis, case studies, quantitative data, or stakeholder focus.","Abstract People across the world have diverse economic, sociolegal, institutional, social and cultural relationships with the ocean—both its littoral zones and the open sea spaces through which people have traditionally navigated, migrated, fished, traded, played and sought solace, spiritual enlightenment, adventure, material enrichment, social identity, cultural expression, artistic inspiration or good health. These relationships are reflected in formal and informal institutions (polices, laws, social norms) that regulate many of these activities, including those that regulate access to resources. These institutions represent a series of prior claims and rights to the use and enjoyment of the ocean by coastal and maritime societies. "
"Innovating the Blue Economy: A Novel Approach to Stakeholder Landscape Mapping of the Atlantic Area Sea Basin","https://scispace.com/paper/innovating-the-blue-economy-a-novel-approach-to-stakeholder-40uhtrre","2022","Journal Article","Frontiers in Marine Science","Daniel Depellegrin
Aleksandra Zawalna-Geer
Allen Alexander
David Rodeiro-Pazos
Adrian Dios-Vicente
Boris Teillant
Amita Guneratman
Kate Hogan
Emanuel A. Mendonça
Ian Ashton
Lars Johanning","10.3389/fmars.2022.889582","https://scispace.com/pdf/innovating-the-blue-economy-a-novel-approach-to-stakeholder-40uhtrre.pdf","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Maps 600+ stakeholders across five EU Atlantic nations, uses mixed methods, offers regional insights and recommendations, but lacks deep EU policy focus, sectoral analysis, or justice metrics.","The Blue Economy is an emerging paradigm with the potential to foster balanced socio-economic development of the world’s oceans and coastal areas, but it requires an understanding of the stakeholder landscape at a national and at an international sea basin scale, so that we can model potential equitable and collaborative economic development. Applying a novel, mixed-method approach we collected, collated and analysed spatial and non-spatial stakeholder information from five countries (United Kingdom, Ireland, France, Spain and Portugal), that border the North East Atlantic sea basin. Through the development of Blue Economy stakeholder directory for the North East Atlantic area more than 600 local, regional, national and international (EU wide and global) stakeholders were analysed in terms of their Blue Economy alignment and to determine their respective enabling role (financier, service providers, research/innovators and regulators/policy makers). Results show 72% of the North East Atlantic sea basin stakeholders fail to recognise the socio-economic potential of the Blue Economy, regardless of the new policy instruments and a strategic focus from the European Commission. We also identify that public and research/academic institutions currently dominate the landscape of Blue Economy stakeholders; but note this is inconsistent, when compared with other economic sectors in maritime territories. Based on the results, we discuss the key challenges facing equitable growth of the Blue Economy in the North East Atlantic area."
"Use of a Delphi Panel to Determine the Degree of Implementation of Blue Economy in Spanish Ports","https://scispace.com/paper/use-of-a-delphi-panel-to-determine-the-degree-of-5q49qtm3","2022","Journal Article","Journal of Marine Science and Engineering","Alberto Camarero Orive
Nicoletta González-Cancelas
Javier Vaca Cabrero
José Ignacio Parra Santiago","10.3390/jmse10111573","https://scispace.com/pdf/use-of-a-delphi-panel-to-determine-the-degree-of-5q49qtm3.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses Delphi to rank Spanish ports' Blue Economy implementation; provides quantitative indicator scale and expert recommendations, but lacks EU policy focus, multiple sectors, and explicit social‑justice analysis.","Environmental concerns have become important in the shipbuilding industry. The concept of the Blue Economy was linked to a new model of economic development based on regeneration, where the production of waste is seen as the possibility of creating a new activity, product, and employment. Nowadays, when we talk about the Blue Economy, it is from a much more transversal perspective, deeply linked to the maritime economic sectors. The aim is to develop these coastal productive sectors from a socially, economically and environmentally sustainable point of view. Due to the great development that the Blue Economy has experienced in recent years, it is considered appropriate to carry out a study of this economic model in the port sector. For this reason, this article analyses the Spanish port system, determining the most important dimensions for measuring the degree of development of the Blue Economy and indicators for each of them. It is concluded that the main emerging sectors in the Blue Economy are biotechnology, research and education, sustainable infrastructures and gastronomy and tradition. The final result of this article is the development of a tool which, by introducing certain data, provides the degree of implementation or development of the Blue Economy both at a general level for the port and at a specific level for each dimension."
"Offshore Wind Policy in Portugal Balancing Green Growth and Legal Equity","https://scispace.com/paper/EVtDcfZuOjcJ","","","","RS Vaz
S Neave
PC Branco","","https://lamintang.org/journal/index.php/ijlapp/article/download/913/611","- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses Portuguese offshore wind case to illustrate policy tensions, offers recommendations, blends legal and social analysis, but lacks central EU Blue Economy framing and quantitative assessment.",""
"Development of an interdisciplinary conceptual framework to understand marine energy transitions in North Sea coastal communities","https://scispace.com/paper/development-of-an-interdisciplinary-conceptual-framework-to-6b4uh8z588sr","2025","Journal Article","","Kate Gormley
Daryl Burdon
David Atkinson
A. J. Bevan
Harland Jen
Jaeger Sofie
Sandy Kerr
Daniel J. Lee
Amy McCarron
Scott J. McGrane
Lauren McWhinnie
Tavis Potts
Daria Shapovalova
Jack Sheehy
Antonia Thomas
Karen Alexander","10.2139/ssrn.5467975","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5467975","- **Relevance Score:** 9/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses interdisciplinary framework to examine offshore wind transitions in North Sea communities; includes regional case focus and some policy suggestions, but lacks central EU Blue Economy framing, sectoral breadth, and quantitative justice analysis.",""
"Balancing Offshore Renewable Energy and Marine Conservation in the Blue Economy","https://scispace.com/paper/balancing-offshore-renewable-energy-and-marine-conservation-25yt4m1wrnmw","2024","Journal Article","Journal of Applied Business and Technology","Nicholas Renaldo
Achmad Tavip Junaedi
Suhardjo Suhardjo
Jahrizal Jahrizal
Indri Yovita
Sulaiman Musa
Cecilia Cecilia","10.35145/jabt.v5i2.168","","- **Relevance Score:** 6/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on offshore renewable energy and marine conservation, using stakeholder interviews and generic policy advice, but lacks EU‑specific framework, sectoral analysis, and quantitative justice metrics.","The Blue Economy represents a sustainable approach to harnessing ocean resources for economic growth while preserving marine ecosystems. This study explores the intersection of offshore renewable energy development, particularly wind and tidal energy, and marine conservation. It highlights the significance of adopting innovative technologies, such as floating wind turbines, and emphasizes the role of Marine Spatial Planning (MSP) and Ecological Modernization Theory (EMT) in balancing economic activities with environmental protection. Using qualitative research methods, including semi-structured interviews with stakeholders from renewable energy companies, conservation NGOs, policymakers, and local fishing communities, this study reveals key themes related to policy gaps, innovative solutions, and the necessity of stakeholder collaboration. Findings indicate that existing regulatory frameworks often inadequately address ecological impacts, creating inconsistencies between energy development and conservation efforts. However, advancements in technology and collaborative approaches show promise for minimizing environmental disruption. The research underscores the need for stronger regulatory frameworks that integrate marine conservation into energy development plans. It advocates for community involvement in decision-making processes and the adoption of eco-friendly technologies. By aligning regulatory practices with sustainable development principles, the study presents a pathway toward achieving a balanced Blue Economy, ensuring both economic prosperity and the health of marine ecosystems for future generations. Future research areas are identified to further enhance understanding of the long-term impacts and effective management strategies in this critical field. "
"Rethinking sustainability towards a regenerative economy","https://scispace.com/paper/rethinking-sustainability-towards-a-regenerative-economy-3shrgisj","2022","Journal Article","","Qunhua Tang","10.1080/17535069.2022.2072613","https://scispace.com/pdf/rethinking-sustainability-towards-a-regenerative-economy-3shrgisj.pdf","- **Relevance Score:** 6/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses EU documents and Bulgarian regional project to discuss blue growth, but lacks central EU framework analysis, sector‑specific justice focus, quantitative metrics, and concrete policy advice.",""
"A multi-criteria analysis framework for conflict resolution in the case of offshore wind farm sitting: A study of England and the Netherlands offshore space","https://scispace.com/paper/a-multi-criteria-analysis-framework-for-conflict-resolution-wvmk886l","2022","Journal Article","Frontiers in Marine Science","Laura Florentina Gusatu
Christian Zuidema
André Faaij","10.3389/fmars.2022.959375","https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2022.959375/pdf","- **Relevance Score:** 6/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses spatial multi‑criteria analysis to map offshore wind conflicts in England and the Netherlands; includes regional case data and quantitative conflict scores, but lacks EU Blue Economy framing, social justice focus, and stakeholder analysis.","Growing EU energy ambitions in the North Sea region are urging for an accelerated deployment of large-scale renewable energy (RE) infrastructure, with offshore wind farms (OWF) playing an essential role. However, implementing the current EU targets is limited by the competing spatial claims between existing sea uses and OWFs and uncertainties related to potential risks of interaction, creating important barriers to a swift roll-out of RE infrastructure. In tackling this issue, we are proposing a transparent and spatially explicit multi-criteria analysis tool to quantify and qualify the main risks and opportunities resulting from the interaction between OWFs and four other seas user groups (shipping, marine protected areas, fisheries and military activities). The multi-criteria analysis framework is accounting for sectoral activity specific risks of interaction with OWFs, classified through the respective available conflict resolution options, which allows for the quantification of the average conflict score (ACS) between the selected activities and OWFs. Using the resulting ACS and the geo-location of areas of interaction, we map areas of high and low conflict with OWFs and indicate management options for solving, minimizing or compensating the conflicts. Our results indicate that conflict resolution strategies in marine mammal’s habitats present the highest potential for unlocking medium value OWF sites both for the Dutch case (15.8 – 28 GWs) and English case (15.94-28.3 GWs), followed by pelagic fisheries in the Dutch case (15-26.9 GWs) and passenger/cargo routes in the English case (10.9-19.4 GWs). The strategic planning of increasingly larger and more complex OWF projects will require a better understanding not only of the level of conflict with the other sea users in relation to the valuable OWF sites, but also potential management options to solve, minimize or compensate those conflicts. As an example, accessing 6.8-12.3 GWs in high value OWF sites in the Dutch EEZ will require the relocating of military flying areas with forbidden access, while technical solutions such as “fill-in-the-gap” or relocation of lower airspace radars could unlock 10.25-18.16 GWs in the English EEZ. By avoiding high risk areas and prioritizing areas of low conflict, the bottlenecks, negative effects and inefficiencies related to space management options can be minimized, while synergies and positive effects of OWF deployment can be timely captured."
"Quiet power: How security interests shape offshore wind and marine spatial planning in Sweden","https://scispace.com/paper/GifHLtCiGE0J","","","","K Barquet
F Sjölander","","","- **Relevance Score:** 6/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses Swedish offshore wind case to explore security interests in marine spatial planning; lacks broader EU Blue Economy framing, multi‑sector analysis, and justice metrics, but offers qualitative stakeholder insights and interdisciplinary policy‑legal perspective.",""
"Enabling conditions for an equitable and sustainable blue economy","https://scispace.com/paper/enabling-conditions-for-an-equitable-and-sustainable-blue-4edm904sfm","2021","Journal Article","Nature","Andrés M. Cisneros-Montemayor
Marcia Moreno-Báez
Gabriel Reygondeau
William W. L. Cheung
Katherine M. Crosman
Pedro C. Gonzalez‐Espinosa
Vicky W. Y. Lam
Muhammed A. Oyinlola
Gerald G. Singh
Wilf Swartz
Chong-Wei Zheng
Yoshitaka Ota","10.1038/S41586-021-03327-3","https://scispace.com/pdf/enabling-conditions-for-an-equitable-and-sustainable-blue-4edm904sfm.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses interdisciplinary approach combining economics, ecology, and equity to assess global blue economy; lacks EU‑specific framework focus, sector analysis, and detailed justice metrics, though it mentions stakeholders and equity concerns.","The future of the global ocean economy is currently envisioned as advancing towards a ‘blue economy’—socially equitable, environmentally sustainable and economically viable ocean industries1,2. However, tensions exist within sustainable development approaches, arising from differing perspectives framed around natural capital or social equity. Here we show that there are stark differences in outlook on the capacity for establishing a blue economy, and on its potential outcomes, when social conditions and governance capacity—not just resource availability—are considered, and we highlight limits to establishing multiple overlapping industries. This is reflected by an analysis using a fuzzy logic model to integrate indicators from multiple disciplines and to evaluate their current capacity to contribute to establishing equitable, sustainable and viable ocean sectors consistent with a blue economy approach. We find that the key differences in the capacity of regions to achieve a blue economy are not due to available natural resources, but include factors such as national stability, corruption and infrastructure, which can be improved through targeted investments and cross-scale cooperation. Knowledge gaps can be addressed by integrating historical natural and social science information on the drivers and outcomes of resource use and management, thus identifying equitable pathways to establishing or transforming ocean sectors1,3,4. Our results suggest that policymakers must engage researchers and stakeholders to promote evidence-based, collaborative planning that ensures that sectors are chosen carefully, that local benefits are prioritized, and that the blue economy delivers on its social, environmental and economic goals. The capacity to create an equitable and sustainable ‘blue economy’ from ocean resources will be determined by addressing social conditions, governance and infrastructure, not just resource availability, as shown by a fuzzy logic model incorporating multidisciplinary criteria."
"Sustainable Maritime Labour Governance: The Role of Transformative Partnership in Seafarers' Welfare","https://scispace.com/paper/sustainable-maritime-labour-governance-the-role-of-zyp03gfndw","2021","Book Chapter","","Desai Shan
Pengfei Zhang","10.1007/978-3-030-69325-1_13","https://scispace.com/pdf/sustainable-maritime-labour-governance-the-role-of-zyp03gfndw.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses public‑private partnership analysis to examine seafarer welfare, offering recommendations and detailing NGO/government roles, but lacks EU Blue Economy focus, multi‑sector coverage, and quantitative assessment.","In the 2030 agenda for sustainable development, decent work and economic growth are the eighth sustainable development goal (SDG). Maritime transportation supports over 80% of the international trade, and more than 1.6 million seafarers work at sea to ensure marine transportation is safe, efficient and environmentally friendly. Seafarers make a critical contribution to sustainable maritime transportation. To ensure decent work conditions at sea and protect seafarers’ rights is an important sustainable development goal. Drawing upon the case of port-based welfare facilities, this chapter aims to examine the current partnership of maritime labour governance, different roles of governmental and non-governmental organisations and how they work together to ensure and promote well-being and welfare of seafarers. This chapter also discusses the current challenges faced by the public–private partnership in sustaining and developing seafarer welfare. We argue that a transformative partnership, involving both public and private actors, is required in the maritime labour governance and that sovereign states should recognise seafarers’ key workers’ status and assign more resources to international seafarers’ welfare facilities."
"Les fournisseurs de mains d’oeuvres maritimes et le droit de l’Union européenne","https://scispace.com/paper/les-fournisseurs-de-mains-d-oeuvres-maritimes-et-le-droit-de-51er097bk4","2016","","","Sylvain Mercoli","","","- **Relevance Score:** 4/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes EU maritime labor law and social dumping, but lacks Blue Economy framework, multi‑sector analysis, and quantitative or policy components; touches on legal‑social interdisciplinary aspects and mentions states and agencies.","Soucieux d’optimiser leurs couts d’exploitation, nombre d’armateurs recourent aux agences de manning, intermediaires entre eux et l’equipage cosmopolite de leurs navires, qui naviguent, le plus souvent, sur les registres de libre immatriculation pronant le «minimum minimorum» en matiere sociale. Ce modele economique qui repose sur la recherche d’un abaissement du cout social a bord doit desormais compter avec l’entree en vigueur de la Convention du travail maritime de 2006 («CTM 2006») qui impose aux Etats membres de nouvelles obligations en matiere de controle des societes de prets de main d’œuvre. Integree pour partie dans l’ordre communautaire, cette nouvelle regulation sociale internationale illustre neanmoins les difficultes de l’Union europeenne a concevoir une reponse commune a une pratique internationale generalisee de dumping social en mer. Si le principe de la responsabilite sociale des Etats a l’egard du manning est pose par la CTM 2006, l’absence de regulation communautaire de cette activite laisse le controle des entreprises de travail maritime a la seule appreciation des Etats les plus diligents en matiere sociale."
"D4. 2: Recommendations for MARINEWIND stakeholders","https://scispace.com/paper/wtoTRtZs6D0J","","","","L Parodos
D Tsogas
G Spyridopoulos","","https://www.marinewindproject.eu/wp-content/uploads/2025/12/D4.2-Recommendations-for-MARINEWIND-stakeholders.pdf","- **Relevance Score:** 4/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on floating offshore wind recommendations, aligns with EU sustainability standards, but lacks broader Blue Economy framework, multi‑sector analysis, and explicit justice or quantitative assessments.",""
"A Literature Evaluation of Systemic Challenges Affecting the European Maritime Energy Transition","https://scispace.com/paper/a-literature-evaluation-of-systemic-challenges-affecting-the-4hw3qumlrm","2021","Journal Article","Sustainability","J.M. Bergsma
J.F.J. Pruijn
G. van de Kaa","10.3390/SU13020715","https://scispace.com/pdf/a-literature-evaluation-of-systemic-challenges-affecting-the-4hw3qumlrm.pdf","- **Relevance Score:** 2/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses systematic literature review of maritime energy transition; lacks EU Blue Economy framework, sectoral analysis, and justice focus, offering only general interdisciplinary insights.","Energy transition is affecting the European maritime sector at an increasing rate. New technologies and regulations are being introduced with increasing speed. The ability to adapt to these changes is crucial for the economic success of the maritime sector. However, the sector is challenged by inertia due to its global nature and long-life assets (e.g., vessels). These developments result in a globally projected greenhouse gas emission growth rather than a reduction towards 2050. The sector can be considered essential to economic prosperity, but its innovation system should align with global sustainability trends. This article aims to structure and evaluate the maritime sector’s systemic challenges by conducting an extensive systematic review of (sustainable) maritime innovation literature. These findings are structured and discussed via four key activities that support the transition process: developing strategy and policy, creating legitimacy, mobilizing resources, and developing and disseminating knowledge."
"Ocean’s 14: Mixed sustainable marine development in the European Union","https://scispace.com/paper/oceans-14-mixed-sustainable-marine-development-in-the-dcws8ykkmr","2024","Preprint","","Christopher Spenger
Ignacio Saldivia Gonzatti
Lennard Kröger
Christopher Robin Fleet
R. Voss
Wilfried Rickels","10.21203/rs.3.rs-4158935/v1","","- **Relevance Score:** 2/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides EU‑level SDG‑14 indicator assessment for 15 coastal countries, offering regional progress data but lacks focus on the EU Blue Economy framework, sectoral analysis, or social‑justice discussion.","Abstract The European Union's marine policy and strategy for sustainable blue growth combines environmental and economic objectives, as set out in Sustainable Development Goal (SDG) 14. Efficient marine policy design requires information on the status and evolution of ocean health at the country level, including information on the extent to which strong sustainable development (i.e., balanced development across socio-economic and environmental dimensions) is being achieved. Here, we provide a comprehensive assessment of progress towards SDG 14 for 15 EU coastal countries in the Baltic, North, and Atlantic Seas, covering the period 2012-2022. To this end, we develop a new set of indicators to improve the coverage of the SDG targets. The EU is achieving sustainable marine development, but not comprehensively in all countries. While seven countries achieved sustainable development under both weak and strong sustainability, seven countries developed only under weak sustainability, and one country made no progress under either concept. "
"A Blue Economy: equitable, sustainable, and viable development in the world’s oceans","https://scispace.com/paper/a-blue-economy-equitable-sustainable-and-viable-development-2v863w9fz0","2019","Book Chapter","","Andrés M. Cisneros-Montemayor","10.1016/B978-0-12-817945-1.00034-4","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a global, equity‑centered Blue Economy concept without EU policy discussion, sector‑specific EU analysis, or detailed social‑justice metrics; lacks EU case studies, recommendations, interdisciplinary or quantitative assessments.","The concept of the Blue Economy is increasingly in use but under different, sometimes contradictory, definitions. This chapter argues for a Blue Economy as a framework for ocean and coastal development that explicitly focuses on social equity concerns in addition to environmental sustainability and economic viability. Many marine industries are already well-established across the world, so a Blue Economy entails deep transformations of large sectors as well as innovation and planning for emerging ones. The Blue Economy approach should not be seen as a slight improvement on business-as-usual but as an opportunity for a fundamental shift towards ambitious social and environmental goals."
"Rethinking blue economy governance – A blue economy equity model as an approach to operationalise equity","https://scispace.com/paper/rethinking-blue-economy-governance-a-blue-economy-equity-5frmorg8x1","2024","Journal Article","","Freya Croft
Hugh Breakey
Michelle Voyer
Andrés Cisneros-Montemayor
Ibrahim Issifu
Makrita Solitei
Catherine Moyle
Brooke Campbell
Kate Barclay
Dominque Benzaken
Hekia Bodwitch
Leah Fusco
Alejandro Garcia Lozano
Yoshitaka Ota
Annet Pauwelussen
Marleen S. Schutter
Gerald Singh
Angelique Pouponneau","10.1016/j.envsci.2024.103710","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a generic equity model for blue economy governance, without EU policy context, sector-specific analysis, case studies, or quantitative/social justice assessments.","The blue economy was originally conceptualised as having a strong focus on social equity; however, in practice, these equity considerations have been overshadowed by neo-liberal capitalist agendas, which have become dominant in blue economy discourse. A continued expansion of ocean industry developments and activities has resulted in an inequitable share of the burdens and benefits of utilising ocean spaces and has exacerbated wealth disparities and power asymmetries. Therefore, finding mechanisms to reinstate equity as fundamental to blue economy governance and practice is increasingly important. However, there remain few practical examples that outline how to embed equity within blue economy governance and current frameworks for understanding equity are complex, often divergent and less focused on implementation. This paper outlines a new model for conceptualising equity that is clear and easily understood, captures equity's key components and dimensions, and covers key ethical concerns that arise in blue economy development. Furthermore, this model can be practically applied and embedded into governance structures. To demonstrate the model's application, the paper outlines one participatory approach to implementing the model in blue economy governance. "
