"Correlation id,""Operation name"",""Status"",""Event category"",""Level"",""Time"",""Subscription"",""Event initiated by"",""Resource type"",""Resource group"",""Resource"""
"b214d15b-b675-46a9-9f64-94d84e3e86b1,""Register Microsoft DocumentDB resource provider"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:05:24.144Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.DocumentDb"""
"0bb8ba9a-35fe-49b9-af41-7828e4b95506,""Register Microsoft DocumentDB resource provider"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:05:24.257Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.DocumentDb"""
"0bb8ba9a-35fe-49b9-af41-7828e4b95506,""Register Microsoft DocumentDB resource provider"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:05:24.101Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.DocumentDb"""
"afe6dc7d-9cdf-4484-85bd-9759bd3f3dca,""List Storage Account Keys"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T04:21:38.827Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"afe6dc7d-9cdf-4484-85bd-9759bd3f3dca,""List Storage Account Keys"",""Started"",""Administrative"",""Informational"",""2025-09-16T04:21:38.608Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"7f14d432-8155-4d3b-8b34-144436a6d959,""Register subscription"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T04:09:55.517Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.AlertsManagement"""
"7f14d432-8155-4d3b-8b34-144436a6d959,""Register subscription"",""Started"",""Administrative"",""Informational"",""2025-09-16T04:09:55.455Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.AlertsManagement"""
"159f6b3d-4810-405a-9b34-80c56b675a4b,""Register subscription"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T04:09:55.101Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.AlertsManagement"""
"159f6b3d-4810-405a-9b34-80c56b675a4b,""Register subscription"",""Started"",""Administrative"",""Informational"",""2025-09-16T04:09:55.039Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.AlertsManagement"""
"d6d6d574-10fe-469f-90f6-7a8e13573023,""List Storage Account Keys"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T03:38:14.227Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"d6d6d574-10fe-469f-90f6-7a8e13573023,""List Storage Account Keys"",""Started"",""Administrative"",""Informational"",""2025-09-16T03:38:14.102Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'auditIfNotExists' Policy action."",""Succeeded"",""Policy"",""Informational"",""2025-09-16T03:32:55.010Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Update resource group"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T03:22:26.264Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourcegroups"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourcegroups/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Update Storage Account Create"",""Started"",""Administrative"",""Informational"",""2025-09-16T03:22:26.445Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'audit' Policy action."",""Succeeded"",""Policy"",""Warning"",""2025-09-16T03:22:26.554Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'auditIfNotExists' Policy action."",""Started"",""Policy"",""Informational"",""2025-09-16T03:22:29.523Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Update Storage Account Create"",""Accepted"",""Administrative"",""Informational"",""2025-09-16T03:22:29.554Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Get Storage Account(s) List"",""Running"",""Administrative"",""Informational"",""2025-09-16T03:22:46.831Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourcegroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""List Storage Account Keys"",""Started"",""Administrative"",""Informational"",""2025-09-16T03:22:48.372Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""List Storage Account Keys"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T03:22:48.513Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Update Storage Account Create"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T03:22:52.585Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourcegroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'audit' Policy action."",""Succeeded"",""Policy"",""Warning"",""2025-09-16T03:32:47.406Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'auditIfNotExists' Policy action."",""Succeeded"",""Policy"",""Informational"",""2025-09-16T03:32:47.421Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""'audit' Policy action."",""Succeeded"",""Policy"",""Warning"",""2025-09-16T03:32:54.994Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Storage/storageAccounts"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Storage/storageAccounts/rbhabazure"""
"e26a8a2f-8705-475a-9dbc-5ebedbe02eb6,""Update resource group"",""Started"",""Administrative"",""Informational"",""2025-09-16T03:22:25.686Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourcegroups"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourcegroups/rbhabazure"""
