"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Rhythms of Shipboard Life: Work, Hierarchy, Occupational Culture and Multinational Crews","https://scispace.com/paper/the-rhythms-of-shipboard-life-work-hierarchy-occupational-4ytt31nffb","2021","Book Chapter","","Helen Sampson","10.1007/978-3-030-49825-2_8","https://scispace.com/pdf/the-rhythms-of-shipboard-life-work-hierarchy-occupational-4ytt31nffb.pdf","Several words repeatedly crop up when you ask a seafarer working in the international cargo fleet to describe a life at sea: ‘boring’, is one; ‘lonely’ is another; and the word ‘sacrifice’ is used very frequently as well. Most contemporary seafarers are recruited from developing economies where well-paid opportunities for work ashore are scarce and, if they can be found at all, are only available to highly skilled or qualified personnel. As a result, the money that can be earned at sea by both officers and ratings is often unparalleled and this encourages people to seek work as a seafarer when they are young. It also keeps many of them coming back to sea as they get older (as described so vividly by Baum-Talmor in Chap. 5) despite having come to grips with some of the rather unglamorous aspects of the job.","Several words repeatedly crop up when you ask a seafarer working in the international cargo fleet to describe a life at sea: ""boring"" is one; ""lonely"" is another; and the word ""sacrifice"" is used very frequently as well."
"Millennial Seafarers as Today and Tomorrow’s Generation of Marine Officers: Implications and Future Directions","https://scispace.com/paper/millennial-seafarers-as-today-and-tomorrow-s-generation-of-2ghc1k9zc9","2020","Journal Article","","Emeliza T. Estimo
Elisa V. Garcia
Zayber B. Araya
Kyle M. Flores
Sirzyrus Vench P. Estrabo
John B. Lacson","10.17265/2159-5879/2020.02.002","https://scispace.com/pdf/millennial-seafarers-as-today-and-tomorrow-s-generation-of-2ghc1k9zc9.pdf","The maritime industry is lined with people who belong to the millennials. This generation currently supplies the constant demand for a stable workforce who can keep pace with the expanding needs and expectations of the industry. Since human resource is as crucial as the modern equipment and technology that keep the vessels running, it is also imperative that equal importance must be given to initiatives that are designed to develop the full potential of our present and future generations of seafarers. This study provides research-based data on the general description of their traits and characteristics as derived from four different perspectives — their self-perception and the perceptions of their senior officers, their crewmates, and their shipping companies who have worked side by side with them. This paper also rationalizes how their dominant characteristics can be positively maximized and utilized in the workplace and what initiatives can be done to help them succeed as effective and efficient marine officers.","In this paper, the authors provide research-based data on the general description of seafarers' traits and characteristics as derived from four different perspectives: their self-perception and the perceptions of their senior officers, their crewmates, and their shipping companies who have worked side by side with them."
"Covid-19 and after: About human factors and welfare in shipping","https://scispace.com/paper/covid-19-and-after-about-human-factors-and-welfare-in-3ae1rr16gg","2024","Journal Article","","María Carrera Arce
Raphaël Baumler
Johan Hollander","10.5821/mt.12845","https://scispace.compdf/covid-19-and-after-about-human-factors-and-welfare-in-3ae1rr16gg.pdf","The COVID-19 crisis locked sea workers on their ships for extended periods. They have been deprived of their right to repatriation or shore leave. Their employment agreements were extended, medical assistance failed, and financial challenges affected them. The crisis revealed the lack of care for seafarers, which may have mid-term and long-term consequences for this population. The study elaborates on 54 in-depth interviews and confirms challenges such as downgraded working conditions, including high work-related stress and few opportunities for recovery, prioritization of commercial interest over well-being, limited or no signs of improvements in seafarers' well-being, and insufficient care for seafarers. Additionally, the data indicates seafarers have been particularly resilient and adaptive during the crisis. However, the absence of care and respect combined with the insufficient recognition of their role after the crisis may seriously augment the intention to quit the occupation. Cooperation between the industry and authorities was deemed insufficient to protect seafarers' well-being and health globally. In conclusion, the COVID-19 crisis revealed the shipping industry's latent deficiencies in caring for seafarers. Interviewees agreed that the future of shipping depends on establishing a culture of care. ","The COVID-19 crisis exposed the lack of care for seafarers, leading to high work-related stress, limited shore leave, and financial challenges. The crisis revealed the need for a culture of care in the shipping industry."
"International seafarers and transnationalism in the twenty-first century","https://scispace.com/paper/international-seafarers-and-transnationalism-in-the-twenty-nnushd3gtt","2013","Book","","Helen Sampson","","","This ethnographic account of seafarers considers issues of transnationalism in the twenty-first century and discusses the detailed life experiences of migrant workers in this context. It argues for a consideration of the social space available to transnational migrant workers and suggests that the transnational experiences of migrants may be more likely to involve exclusion and alienation than an expansion of social space as a result of bi-location in more than one community.
Based upon original qualitative research in three different settings, the book draws upon voyages undertaken by the author on five different working cargo ships. It describes the situation of seafarers from Cape Verde and Ghana searching for work in northern Germany and considers the perspectives of women married to Indian seafarers resident in Goa and Mumbai.
This highly readable book will be of interest to readers from a variety of disciplines who are interested in ethnography, particularly in the fields of social sciences and humanities who are interested in issues of migration, transnationalism, work, the shipping industry and globalisation. It will also appeal to individuals with a connection to, or an interest in, the merchant navy.","In this paper, an ethnographic account of seafarers considers issues of transnationalism in the twenty-first century and discusses the detailed life experiences of migrant workers in this context and argues for a consideration of the social space available to transnational migrant workers and suggests that the transnational experiences of migrants may be more likely to involve exclusion and alienation than an expansion of social space as a result of bi-location in more than one community."
"Industry 4.0 in shipping: Implications to seafarers' skills and training","https://scispace.com/paper/industry-4-0-in-shipping-implications-to-seafarers-skills-3kwzi85m","2022","Journal Article","Transportation research interdisciplinary perspectives","Polina Baum-Talmor
Momoko Kitada","10.1016/j.trip.2022.100542","","Industry 4.0 entails the modernisation of work, which is likely to have an impact on individuals’ employment, training and skills in the foreseeable future. Current debates on future skills for maritime operations tend to focus on technology as a necessary requirement for workers to adapt to changes. This technology-centred approach can be controversial as technology cannot govern how humans work and how they choose their careers after graduating. This paper employs a career-focused perspective that addresses Industry 4.0 and digitalisation from individuals’ career development viewpoint, and discusses the potential implications of digitalisation and automation on individuals’ careers in the maritime industry. The paper contributes to the discussion of how Industry 4.0 and digitalisation have the potential to affect individuals’ skills and training, as well as their future career trajectories. The paper also scrutinises career structures for seafarers as well as possible socio-economic implications on future maritime careers, skills and training in the context of Industry 4.0. These issues are examined through the use of interview data from two empirical projects between 2007 and 2018 as well as a literature review on careers in the global labour market and on Industry 4.0. It concludes with a set of agendas highlighting potential shortage of career support systems for seafarers as well as the need for stakeholder engagement in shaping future maritime skills. ","In this article , the authors employ a career-focused perspective that addresses Industry 4.0 and digitalisation from individuals' career development viewpoint, and discuss the potential implications of digitalisation and automation on individuals' careers in the maritime industry."
"Costs and benefits of mobility: the case of Chinese seafarers","https://scispace.com/paper/costs-and-benefits-of-mobility-the-case-of-chinese-seafarers-4igzca4mu2","2017","Book Chapter","","Lijun Tang
G Chen","","","By its very nature, seafaring is a highly mobile occupation as it entails sailing across seas and oceans. Furthermore, the globalization of the shipping industry has made it commonplace that seafarers work on ships flying foreign flags and owned and managed by foreign shipping companies. It leads to a global seafarer labour market and seafarers become transnational workers. Accompanying this, however, is the rise of precarious employment – seafarers are likely to be employed on voyage contracts. In a sense, seafarers’ employment is becoming mobile. This chapter discusses some issues related to various forms of seafarers’ mobility.","In this paper, the authors discuss some issues related to various forms of seafarers' mobility in a global seafarer labour market and seafarers become transnational workers, and the rise of precarious employment."
"Industrial revolutions and transition of the maritime industry: The case of Seafarer’s role in autonomous shipping","https://scispace.com/paper/industrial-revolutions-and-transition-of-the-maritime-3c8ak4k3rn","2021","Journal Article","The asian journal of shipping and logistics","Mehrangiz Shahbakhsh
Gholam Reza Emad
Stephen Cahoon","10.1016/J.AJSL.2021.11.004","","Digital transformation and automation in the shipping industry is resulting disruptive changes to ship design, operations, and manning that aim to enhance safety, efficiency, and the environmental sustainability of maritime logistics. While there is growing research interest in these areas, examining the role of human element in the new smart shipping context is largely neglected. Through a systematic literature review, this paper aims to explore the multi-dimensional impact of autonomous shipping technology resulting from the application of Industry 4.0 and future industrial revolutions on seafarers. The impacts include the changing role of seafarers on-board and the strategies required to engage seafarers in their transition from traditional shipping to autonomous and smart shipping. The paper concludes that Industry 4.0 is being challenged for its shortfall in recognition of the importance of human role and its intelligence in the expected current industrial revolution. As a result, there is a demand to look further and beyond Industry 4.0 by introducing the next generation of industrial revolution, namely Industry 5.0. This paper suggests that the impact of this revolution in the maritime industry can be defined by concepts such as Maritime 5.0, Shipping 5.0, Seafarer 5.0, Maritime Education and Training 5.0 (MET 5.0).","In this paper, the authors explore the multi-dimensional impact of autonomous shipping technology resulting from the application of Industry 4.0 and future industrial revolutions on seafarers, including the changing role of seafarers on-board and the strategies required to engage seafarers in their transition from traditional shipping to autonomous and smart shipping."
"Human Resource Management in Shipping: Issues, Challenges, and Solutions","https://scispace.com/paper/human-resource-management-in-shipping-issues-challenges-and-460jphacgv","2021","Monograph","","Lijun Tang
Pengfei Zhang","10.4324/9781003010401","","This book sheds light on the nature and causes of the issues and challenges in human resources in shipping and proposes fresh recommendations to manage them. It explains the multiple forces at play, including the global regulatory regime, national institutional frameworks, industrial practices, trade union responses, and pressures from customers and non-governmental organisations. 
Human Resource Management in Shipping integrates seafarer employment data released by national maritime authorities and a large body of literature that discusses discrete human resources issues in shipping into a single volume, providing readers with a comprehensive understanding of the issues and challenges within human resources in shipping. Beyond this, the book also offers a fresh perspective on some of the long lasting HRM challenges in the industry, such as skills shortage and seafarer recruitment and retention. 
This book aims to provide readers with systematic and in-depth knowledge of human resource management in shipping, and offers researchers a valuable source of reference and a solid foundation on which further development can be built.","Human Resource Management in Shipping as discussed by the authors integrates seafarer employment data released by national maritime authorities and a large body of literature that discusses discrete human resources issues in shipping into a single volume, providing readers with a comprehensive understanding of the issues and challenges within human resources in shipping."
"Perceptions and Attitudes of Seafarers Towards Maritime Regulations: An Historical Perspective","https://scispace.com/paper/perceptions-and-attitudes-of-seafarers-towards-maritime-4x9f4gynum","2012","Book Chapter","","Alastair Couper","10.1163/9789004202443_021","","This chapter considers the socio-political underpinnings to laws and regulations that have evolved over time for the safe conduct of merchant ships and the employment of seafarers. Discussion on the development of seafaring employment is presented in the chapter in two parts. The first outlines the main processes that gradually influenced legal changes up to recent times. The second considers matters which have influenced the formulation of the International Labour Organization (ILO) Maritime Labour Convention, 2006 (MLC). Several of these issues are inheritances from the past. There have always been commonalities in seafaring life, namely hazards, mobility, isolation, and vulnerability. As a result, many of the labour problems have remained remarkably similar over time. The legal rights and obligations which have been codified in recent times have not been totally successful internationally. This has frequently been due to lack of implementation by flag States. Keywords:flag States; International Labour Organization (ILO); Maritime Labour Convention (MLC); Seafarers; socio-political underpinnings","The socio-political underpinnings to laws and regulations that have evolved over time for the safe conduct of merchant ships and the employment of seafarers are discussed in this article."
"Global governance of training standards in an outsourced labor force: The training double bind in seafarer license and certification assessments","https://scispace.com/paper/global-governance-of-training-standards-in-an-outsourced-4cm1r44rzo","2014","Journal Article","Regulation & Governance","Michael Bloor
Helen Sampson
Victor Gekara","10.1111/REGO.12042","https://scispace.com/pdf/global-governance-of-training-standards-in-an-outsourced-4cm1r44rzo.pdf","The shipping industry is among the most globalized of all industries and is characterized by complex modular supply chains, including a largely outsourced labor force of “just-in-time” casualized workers from developing countries and the transitional East European states. Despite long-standing efforts by international bodies to standardize and regulate the education and training of seafarers, variations in practices and standards persist. Employers exercise contradictory influences on education and training providers, on the one hand demanding the urgent provision of more recruits (encouraging corner-cutting), and on the other complaining about the poor quality of recruits received (urging crackdowns on poor quality providers and more rigorous examinations) – the training double bind. This paper reflects on these issues through the study of the problematic use of computerized assessments in seafarer examinations, drawing upon findings from a study involving research in six different case study countries providing maritime labor and interviews with stakeholders.","In this article, a study of the problematic use of computerized assessments in seafarer examinations is presented, drawing upon findings from a study involving research in six different case study countries providing maritime labor and interviews with stakeholders."
"Justifying an application of the explanatory sequential mixed methods research design in maritime research","https://scispace.com/paper/justifying-an-application-of-the-explanatory-sequential-491yd10hzo","2024","Journal Article","","Livingstone Divine Caesar","10.1080/18366503.2024.2335713","","Despite the efficacy of the mixed methods research design, there appears to be a need for more application in the maritime theme areas. This paper demonstrates the use of explanatory sequential mixed methods research (MMR) design in investigating the retention of ship officers. Previous studies often relied on the lopsided viewpoint of industry employers (using qualitative-oriented mono-methods) without capturing the employee side of the discourse. A web-based survey of 305 ship officers and a semi-structured telephone interview with 20 senior managers helped identify factors predicting the departure of ship officers to landside jobs. A long period of separation from family is a vital issue. Analysis of the interview transcripts helped explain the survey results. Sustainable HR practices are needed among shipping industry employers. Many respondents indicated that personal reasons accounted for the departure to landside jobs. The lack of support from employers during times of crisis compounds a high turnover conundrum among highly skilled ship officers. Shipping industry employers need to dedicate more resources to seafarer training even as the emergence of new technologies on board ships is placing existing skills out of fashion. ","This study applies explanatory sequential mixed methods research design to investigate ship officer retention, revealing that personal reasons, lack of employer support, and outdated skills contribute to high turnover rates, necessitating sustainable HR practices and seafarer training in the maritime industry."
"Supply Nets: The Logistics of Seafarer Abandonment","https://scispace.com/paper/supply-nets-the-logistics-of-seafarer-abandonment-18wowmyr0k","2024","Journal Article","Antipode","Jacob Bolton","10.1111/anti.13038","","Abstract This paper studies the infrastructural and organisational forms that facilitate labour exploitation within maritime logistics. My entry point is the rising wave of seafarer abandonments, which I approach not as isolated incidents of mismanagement but as an intensification of the flexibilising tendencies underpinning contemporary capitalism. I trace the recent history of these dynamics, examining their effect on shipping labour. I then investigate some of the specific legal and economic mechanics of shipping, focusing on debt, insurance, and bordering. Using supply chain mapping software, I study supply systems in a way that centres labour rather than the commodities being moved. I close by claiming that abandonments are not an accident, but an inevitable endpoint of a system designed to precaritise labour while protecting shipowners’ profits. Against this, I sketch out a new way of conceiving of supply chains—as supply nets, matrices of interconnected lines, prone to becoming tangled. ","Seafarer abandonments are a systemic issue rooted in the flexibilising tendencies of contemporary capitalism and the design of supply chains that prioritize shipowners' profits over the well-being of seafarers."
"Comprehensive Action to Address Seafarers’ Challenges since the COVID-19 Pandemic—A Pragmatic Approach to Human Rights at Sea","https://scispace.com/paper/comprehensive-action-to-address-seafarers-challenges-since-1cy6vi4w","2022","Proceedings Article","","Adam Hounslow-Eyre","10.3390/msf2022013024","https://scispace.com/pdf/comprehensive-action-to-address-seafarers-challenges-since-1cy6vi4w.pdf","The COVID-19 pandemic exacerbated many underlying issues regarding seafarers in the maritime industry, known as the &ldquo;human element&rdquo; at the International Maritime Organization. The challenges were a result of a global crew change crisis and issues with repatriation as a result of travel lockdowns, pay insecurity, mental health challenges, lack of digital access, and flaws within the Maritime Labour Convention (MLC) that resulted in serious questions of liability and rights and responsibilities for seafarers. The Center for Ocean Policy &amp; Economics (COPE), hosted by the Northeast Maritime Institute&rsquo;s College of Maritime Science, observed and participated in several initiatives to promote human rights at sea to improve the livelihood of seafarers. The initiatives underscore pathways and methods of improvement for maritime and ocean related issues. ","The Center for Ocean Policy &amp; Economics (COPE), hosted by the Northeast Maritime Institute and College of Maritime Science, observed and participated in several initiatives to promote human rights at sea to improve the livelihood of seafarers as discussed by the authors ."
"Seafarers and growing environmental concerns: risk, trust, regulation and workplace culture and practice","https://scispace.com/paper/seafarers-and-growing-environmental-concerns-risk-trust-4h3or4ehpo","2015","Dissertation","","Mohab Abou-Elkawam","","","This research study offers a contribution to the field of framing environmental policies in several ways. First, it makes explicit the ways in which a nomadic professional group such as seafarers frame and interact with the growing demand to protect the environment in general and the marine environment in particular. Due to the nature of their profession, this group is able to roam the world and compare the effectiveness of environmental regulations in various countries. The shipping industry is composed of different types of shipping companies, some of which can be described as more environmentally aware than others, an issue which would affect the frames of seafarers regarding compliance to environmental regulations as discussed in this study. Moreover, this research opens up a social qualitative inquiry in areas scarcely attended to by previous scholars especially when focusing on the relationships and tensions between seafarers and their personal and professional commitments to their global work place; the marine environment. This study argues that such differences not only impact on the social construction of seafarers regarding environmental protection but also affects their framing of daily compliance practices as well. This allows us to review the institutional and instrumental policies carried out by different ship owners in different parts of the world and verify how this impacts on the compliance practices of this professional group in the context of a demanding and challenging regulatory environment","In this article, the authors make explicit the ways in which seafarers frame and interact with the growing demand to protect the environment in general and the marine environment in particular, and argue that such differences not only impact on the social construction of seafarers regarding environmental protection but also affects their framing of daily compliance practices."
"Workplace fiddles in the shipping industry","https://scispace.com/paper/workplace-fiddles-in-the-shipping-industry-1xyy5va411","2020","Journal Article","Employee Relations","Helen Devereux
Emma Jane Kirsty Wadsworth
Syamantak Bhattacharya","10.1108/ER-07-2019-0294","https://scispace.com/pdf/workplace-fiddles-in-the-shipping-industry-1xyy5va411.pdf","The purpose of this paper is to examine the ways in which workers employ rule breaking, rule bending and deviations from management defined norms in the workplace and the impact this has on their occupational health and safety (OHS) experiences.,The paper uses qualitative semi-structured interviews conducted with 37 seafarers working on board four vessels engaged in international trade. The data were recorded, transcribed and thematically analysed using NVivo software.,The findings indicate that seafarers utilised workplace fiddles – which included rule breaking, rule bending and deviating from management defined norms – in order to engender a workable system in which they could remain safe but also profitable to those who controlled their labour. Moreover, the findings suggest that shore-side management deflected the responsibility for rule violations by deferring many of the decisions regarding features of life on board – such as the scheduling of work hours – to the senior officers on board.,The paper sheds light on where, in practice, responsibility for OHS lies in the international shipping industry, an industry in which workers experience relatively high rates of work-related fatalities, injuries and mental health conditions.","In this paper, the authors examine the ways in which seafarers employ rule breaking, rule bending and deviations from management defined norms in the workplace and the impact this has on their occupational health and safety (OHS) experiences."
"Exploring Employment Condition Dilemmas: An Interview Study with Seafarers","https://scispace.com/paper/exploring-employment-condition-dilemmas-an-interview-study-3ectcwcpp6","2007","Journal Article","The International Journal of Management","Jiunn-Liang Guo
Kung-Don Ye
Gin-Shuh Liang","","","This research explores the dilemmas of seafarers concerning employment conditions. To gain a thorough understanding, one of the authors boarded a Taiwanese container vessel to sail with a mixed national crew for twenty days. The author investigated the perceptions and reflections of Taiwanese seafarers toward their current employment conditions through 30 semi-structured interviews with 12 crew-members, supplemented by personal observations. Results revealed that the recruitment of Taiwanese seafarers has been affected seriously by the global competition of the shipping industry and certain domestic circumstantial factors. This study also identified two main factors, the diminishing recruitment opportunity and the low incentive to enter seafaring, contributing to the deterioration of Taiwanese seafarers' employment conditions. In addition, we found that most Taiwanese seafarers were eager for a seafaring policy to protect their employment security as well as to improve their well-beings. Introduction In the early 1970s, there was a severe shortage of seafarers in the traditional maritime nations and the owners recruited seafarers from the Far East (Moreby, 2004). Several Taiwanese seafarers have also joined the international shipping industry. According to the study of Chen (1998), more than thirty thousands Taiwanese seafarers worked aboard merchant vessels in 1978. However, following the Taiwanese economic developments and the interactions of international seafaring markets, the recruitment opportunities of Taiwanese seafarers decreased gradually. Until the beginning of 2004, only 3,770 national seafarers served in the major Taiwan shipping companies (Chen, 2004). Obviously, the change in seafaring profession was considerably larger for Taiwanese seafarers. Alderton and Winchester (2002) showed that seafarers are at the center of a complex assemblage of interests which situates ship owners and seafarers in the fluid and, sometimes, volatile legal, political, and social circumstances. Kitchen (1980) also argued that seafaring men of all sections of the community have been the most ignored and the worst treated. How about the conditions of Taiwanese seafarers? How is the inside process of the seafaring profession affected by the interactions of international seafaring markets and the economic developments in Taiwan? The maritime manpower survey jointly commissioned by the Baltic and International Maritime Council (BIMCO) and the International Shipping Federation (ISF) revealed that Taiwan was one of the largest employers of foreign seamen in 1995 (Li & Wonham, 1999). The result of Chen's survey (2004), shown as Table 1, further revealed that nearly half of the employment opportunities of Taiwanese ship officers were taken over by foreign seafarers. Comparatively, ship officers on Greek and Greek-owned ships, i.e. Flags of Convenience (FOC) ships2, mainly consist of Greek seafarers: 95.3% and 80.7% respectively in 1996 (Sambracos & Tsiaparikou, 2001). Similarly, 95.7% and 66.0% of all ship officers employed were UK officers on board UK fleet and UK owned nonUK fleet, respectively, in 1995 (McConville & Glen, 1997). Clearly, the employment opportunities for Taiwanese citizens as ship officers are less than those in traditional maritime nations. Furthermore, the employment conditions of Taiwanese ratings, having been thoroughly neglected, are now nearly hopeless. For instance, Hsu (1997) argued that ship ratings'jobs, being labor intensive, have failed to correspond with the need of economic development in Taiwan. In addition, according to the study of Guo et al. (2004), there has been an ageing trend among Taiwanese ship officers. Lin et al. (2001 ) considered that it is because, in general, graduates from Taiwan marine college prefer not to enter into the seafaring profession. And that directly affects the supply of ship officers and indirectly affects the supply of masters and chief officers. …","Moreby et al. as discussed by the authors investigated the perceptions and reflections of Taiwanese seafarers toward their current employment conditions through 30 semi-structured interviews with 12 crewmembers, supplemented by personal observations."
"Denizcilerin Ücret ve Güvencesizlik Deneyimleri: Dökme Yük Gemisinde Etnografik Bir Araştırma","https://scispace.com/paper/denizcilerin-ucret-ve-guvencesizlik-deneyimleri-dokme-yuk-42n4ixl3vzdy","2024","Journal Article","Politik ekonomik kuram","Çağatay Edgücan Şahin
Meryem Bulut","10.30586/pek.1517121","","Uluslararası deniz taşımacılığının başlıca unsurları depolar, limanlar, ticari yük gemileri ve bu gemilerde çalışan denizcilerdir. Denizcilerin hem yaşam hem de çalışma alanı olan ticari yük gemileri izole, hareketli, riskli, gürültülü, erkek egemen ve hiyerarşik mekânlardır. Denizcilerin çalıştıkları gemi türleri her sözleşmede değişebilse de iş sözleşmelerinin belirli süreli olması ve hiyerarşideki konumlarına göre gemide üstlendikleri görevler genellikle değişmeden kalmaktadır. Etnografik yönteme dayanan ve çalışma ilişkilerinin temel unsurlarından olan ücretler ve güvencesizlik olgularını uluslararası taşımacılık yapan dökme yük gemilerinde çalışan denizciler üzerinden analiz etmeyi amaçlayan bu araştırmadaki temel hareket noktası deniz taşımacılığının ekonomi politiğidir. Ekonomi politik bir perspektiften etnografik yöntemle elde edilen bulguların değerlendirildiği bu araştırmada, ücretler ve güvencesizlik olguları üzerinden simsarların bu özel işgücü piyasasındaki fonksiyonlarına, iş arama sürecinin metalaşmasına, aynı hiyerarşik konumdaki denizciler arasındaki ücret farklılıklarının temellerine ve son olarak denizcilerin güvencesizliğe karşı direniş taktiklerine yoğunlaşılmaktadır.","This ethnographic study examines the experiences of seafarers on bulk cargo ships, focusing on wages and precariousness, to understand the role of shipping in the economy and the dynamics of labor relations in the industry."
"Employment Practices, Cost Minimization, and Their Implications for Food Provisions and Seafarers’ Wellbeing on board Ships – A Qualitative Analysis","https://scispace.com/paper/employment-practices-cost-minimization-and-their-2cxzvo9824","2024","Journal Article","","Polina Baum-Talmor
Çağatay Edgücan Şahin","10.1177/00469580241229613","","The global shipping industry, responsible for delivering over 70% of the world’s goods (in volume), has increasingly adopted cost minimization policies, contributing to precarious employment practices that adversely affect seafarers’ wellbeing. This study focuses on the intricate relationship between employment precarity and food provision on cargo ships. By presenting seafarers’ perspectives, we aim to understand how precarious employment practices and cost minimization in the industry influence power dynamics related to food and impact seafarers’ wellbeing. Drawing on empirical data collected through shipboard observations and interviews with seafarers, this study examines the often-overlooked experiences and perspectives of seafarers. The research sheds light on the precarity of employment in shipping and its inherent impact on the provision of food on board and its implications for seafarers’ physical and emotional health, including the availability of nutritious and sufficient food and its impact on their daily lives. Through in-depth interviews, seafarers’ insights into their experiences of food including the quality, availability, and cultural appropriateness of food on board are explored, as well as the standard of training for cooks. Through this research, we found substandard conditions on some of the ships, cost-focused decision-making, and lack of standardized food preparation practices on board. These findings underline the need for improved regulations, better training opportunities, and increased consideration for seafarers’ wellbeing. These changes are essential to ensure the provision of adequate and nutritious meals that promote the physical and mental health of seafarers on board ships. Specifically, the research underscores the need for policy and advocacy initiatives to improve seafarers’ lives and promote fair working conditions in the global shipping industry. By amplifying the voices of seafarers and providing evidence-based insights, this study contributes to the larger discourse on workers’ rights and the importance of decent working conditions. It calls for greater attention to the provision of adequate, nutritious, and culturally appropriate food on board cargo ships, recognizing its significance for seafarers’ physical and mental wellbeing, as well as a call for standardized training for ship’s cooks. ","This qualitative study examines the impact of cost minimization and precarious employment practices on seafarers' wellbeing, highlighting substandard food conditions, lack of training, and need for improved regulations and advocacy to promote fair working conditions and decent food provisions on cargo ships."
"Workforce mobility, career pathways, and employee retention","https://scispace.com/paper/workforce-mobility-career-pathways-and-employee-retention-4potp8hypg","2018","Book Chapter","","Jiangang Fei
Livingstone Divine Caesar","10.4324/9781315740027-8","","The imbalance of demand for and supply of qualified seafarers has always been a feature of the shipping industry with the shortage of skilled personnel having been the main concern for many years. The industry, together with other stakeholders such as maritime education and training institutions, has addressed the issue in various ways. Retention has been identified as one of the strategies to maintain a sustainable seafarer workforce for the shipping industry. This strategy was derived from the fact that the length of active seafaring career has been reduced in the last few decades and that efforts in increasing intakes have their limitations if recruited and trained personnel leave the industry within a short period after they start their seafaring career. Retention is also seen as a more cost effective means to address the shortage problem compared with the substantial resources required for the recruiting, educating, and training of prospective seafarers. The development of retention strategies requires a thorough understanding of the movement of the workforce and the reasons behind such movement. This chapter discusses how career pathways may play important roles in facilitating seafarer retention and maintaining a dynamic and sustainable workforce for the shipping industry. Due to the international nature of the industry and the high mobility of its workforce, conventional employee retention strategies need to be modified and applied at both organisational and industry levels.","In this article, career pathways may play important roles in facilitating seafarer retention and maintaining a dynamic and sustainable workforce for the shipping industry, which is also seen as a more cost effective means to address the shortage problem compared with the substantial resources required for the recruiting, educating and training of prospective seafarers."
"Bordering seafarers at sea and onshore","https://scispace.com/paper/bordering-seafarers-at-sea-and-onshore-yojn69rt","2023","Journal Article","Frontiers in Sociology","Georgie Wemyss","10.3389/fsoc.2022.1084598","https://www.frontiersin.org/articles/10.3389/fsoc.2022.1084598/pdf","This study uses a historically informed lens of coloniality, bordering, and intersectionality to analyze maritime bordering discourses and practices that target seafarers recruited from the Global South who embody the border in their everyday lives. In seeking to explain the current context exemplified by the sacking of P&O Ferry workers and the recruitment of “foreign agency” crews in March 2022, the study foregrounds 19th- and 20th-century maritime bordering legislation on ships and onshore, focusing on public-/private-bordering partnerships between governments, shipping companies, and unions. Archival research on British Indian seafarers employed by P&O a century ago and analysis of contemporary media and political discourses relating to “foreign agency crews” are drawn on to consider the implications of earlier bordering discourses and practices for 21st-century British citizenship and belonging. Attending to imperial bordering regulations that created the racialized and class-defined labor category of lascars explains the “common sense” designations of seafarers recruited in the Global South and their families as potential “illegal migrants,” and in doing so, it constitutes the long history of the public/private partnerships that constitute the UK's “hostile environment” immigration policies.","This paper used a historically informed lens of coloniality, bordering, and intersectionality to analyze maritime border discourses and practices that target seafarers recruited from the Global South who embody the border in their everyday lives."
"Dockers and Seafarers: What the Politics of Spatial Embeddedness and Geographical Scale Have Meant for Union Organizing in the European Maritime Trades","https://scispace.com/paper/dockers-and-seafarers-what-the-politics-of-spatial-4qafxnny3q","2012","Journal Article","Labor Studies Journal","Leah L. Carmichael
Andrew Herod","10.1177/0160449X12450321","","Both workers and employers must come to grips with capitalism’s spatial organization, and how they do so shapes the kinds of political behaviors in which they engage. In this article the authors explore how two different groups of European workers—dockers and seafarers—have responded to liberalization efforts and suggest that their differential success in resisting labor market deregulation can be explained, at least in part, by how they are spatially embedded in particular places and what this means for their abilities to make common cause with others across space.","The authors explored how two different groups of European workers (dockers and seafarers) have responded to liberalization efforts and suggest that their differential success in resisting labor market deregulation can be explained, at least in part, by how they are spatially embedded in particular places and what this means for their abilities to make common cause with others across space."
"Maritime security and seafarers’ welfare: Towards harmonization","https://scispace.com/paper/maritime-security-and-seafarers-welfare-towards-1wrbp7tadf","2009","Journal Article","WMU journal of maritime affairs","Carolyn A. E. Graham","10.1007/BF03195154","","This article examines the negative situation surrounding seafarers’ welfare in the post 9–11 shipping world. Its main focus is the denial of shore leave which has become a prime source of disharmony since the implementation of post 9–11 security measures. It discusses the implementation of these measures which has been at the expense of seafarers’ customary right to shore leave.The article co-opts the theory of objectification to explain negative attitudes to seafarers’ welfare and argues that seafarers’ welfare is not given priority by all those involved and that this is as a result of their objectification. Objectification explains how the seafarers’ humanity is denied resulting in prejudicial and other negative treatment towards them. The conclusion drawn is that until seafarers are made the subjects of the shipping industry, until the people who man the ships are given the respect they deserve, there will always be tension. Seafarers’ humanity must be returned to the deliberations and activities of the industry as a starting point towards harmonization between welfare and security.","In this article, the authors examine the negative situation surrounding seafarers' welfare in the post 9-11 shipping world and argue that seafarers welfare is not given priority by all those involved and that this is as a result of their objectification."
