title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
POLITICAL AND DIPLOMATIC RELATIONS BETWEEN UKRAINE AND ASIAN COUNTRIES IN THE CONTEXT OF COOPERATION IN THE FIELD OF EDUCATION (2022–2026),"Ganna Muzychenko, Ding Xin",2026,10.30525/978-9934-26-700-0-8,openalex:10.30525/978-9934-26-700-0-8,OpenAlex,,,https://doi.org/10.30525/978-9934-26-700-0-8,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807846+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Advancing Secondary Vocational Education System: A Case Study of Korea’s Meister High School,Seong Ji Jeong,2025,10.1007/978-3-032-04410-5_5,openalex:10.1007/978-3-032-04410-5_5,OpenAlex,,Palgrave studies in technical and vocational education and training.,https://doi.org/10.1007/978-3-032-04410-5_5,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807866+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Exploring the implementation of community health worker program in Fiji: An exploratory qualitative study,"Azeb Gebresilassie Tesema, Bindu Patel, Unise Vakaloloma, Samuel Thio, Devina Nand, Colleen Wilson, Rohina Joshi",2025,10.1371/journal.pgph.0005583,openalex:10.1371/journal.pgph.0005583,OpenAlex,,PLOS Global Public Health,https://doi.org/10.1371/journal.pgph.0005583,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807875+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Development Education,Jef Verhoeven,2025,10.5040/9781350441491.ch-12,openalex:10.5040/9781350441491.ch-12,OpenAlex,,,https://doi.org/10.5040/9781350441491.ch-12,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807881+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Efforts to Develop the Management of Educator and Educational Personnel Standards in Maritime Vocational Education,"Prapti Utami, M Aji Luhur Pambudi, Winarsih, Retno Haryanti, Ali Khamdilah",2025,10.51578/j.sitektransmar.v7i2.107,openalex:10.51578/j.sitektransmar.v7i2.107,OpenAlex,,Jurnal Sains Teknologi Transportasi Maritim,https://doi.org/10.51578/j.sitektransmar.v7i2.107,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807902+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Standardizing Qualifications and Criteria for the Selection, Certification, and Evaluation of Philippine Coast Guard K9 Handlers’ Instructors",Rene Leandro B. Narvasa,2025,10.11594/ijmaber.06.10.38,openalex:10.11594/ijmaber.06.10.38,OpenAlex,,International Journal of Multidisciplinary Applied Business and Education Research,https://doi.org/10.11594/ijmaber.06.10.38,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807923+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"DYNAMIC POSITIONING TRAINING UNDER REGULATORY REVIEW: COMPARATIVE GOVERNANCE, RISK EVALUATION, AND POLICY SCENARIOS FOR STCW INTEGRATION","Zaloa Sanchez–Varela, David Boullosa-Falces",2025,10.7225/imla30.31,openalex:10.7225/imla30.31,OpenAlex,,,https://doi.org/10.7225/imla30.31,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807960+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Vertical Articulation of Maritime Baccalaureate Degrees for Postgraduate Programs: Basis for an Innovative Education in Higher Education Institutions,Marvin P. Japitana,2025,10.62718/vmca.ol-ijmos.4.1.sc-0625-007,openalex:10.62718/vmca.ol-ijmos.4.1.sc-0625-007,OpenAlex,,Ocean Life An International Journal of Maritime Occupation and Safety,https://doi.org/10.62718/vmca.ol-ijmos.4.1.sc-0625-007,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807973+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Developing a Competency-Based Transition Education Framework for Marine Superintendents: A DACUM-Integrated Approach in the Context of Eco-Digital Maritime Transformation,"Yung-Ung Yu, Chang-Hee Lee, Young-Joong Ahn",2025,10.3390/su17146455,openalex:10.3390/su17146455,OpenAlex,,Sustainability,https://doi.org/10.3390/su17146455,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807992+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Women In, and Beyond, Business Schools","Éric Cornuel, Nicola Kleyn, Howard Thomas, Matthew Wood",2025,10.4324/9781003640615,openalex:10.4324/9781003640615,OpenAlex,,,https://doi.org/10.4324/9781003640615,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:05.807998+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Cultivating students’ professional skills through simulation-based training: nautical, nurse, and biomedical laboratory science teachers’ perspectives","Ellen Bjørge Ekse, Marte Fanneløb Giskeødegård, Charlott Sellberg, Aud M. Wahl",2025,10.1007/s44217-025-00664-7,openalex:10.1007/s44217-025-00664-7,OpenAlex,,Discover Education,https://doi.org/10.1007/s44217-025-00664-7,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762829+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Analysis of Implementation of Fugel Models of Innovation at BKI Academy,"Dandy Rukmana, Retno Kusumastuti Hardjono",2025,10.52970/grmilf.v5i2.1469,openalex:10.52970/grmilf.v5i2.1469,OpenAlex,,Golden Ratio of Mapping Idea and Literature Format,https://doi.org/10.52970/grmilf.v5i2.1469,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762854+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Edwin Cameron: Influences and impact,Nurina Ally,2025,10.29053/978-1-0672372-0-2,openalex:10.29053/978-1-0672372-0-2,OpenAlex,,Pretoria University Law Press eBooks,https://doi.org/10.29053/978-1-0672372-0-2,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762862+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Signature pedagogies of Norwegian simulator-based nautical training,"Marte Fanneløb Giskeødegård, Aud Marit Wahl",2025,10.1007/s44217-025-00523-5,openalex:10.1007/s44217-025-00523-5,OpenAlex,,Discover Education,https://doi.org/10.1007/s44217-025-00523-5,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762870+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Constructing Eco‐Responsible National Identities Through Collective Memory: Settler and Māori Histories of Environmental Change in Aotearoa New Zealand,Olli Hellmann,2025,10.1111/nana.13121,openalex:10.1111/nana.13121,OpenAlex,,Nations and Nationalism,https://doi.org/10.1111/nana.13121,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762879+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Recognizing STCW COC Class 1 Qualifications as Equivalent to an Academic Master’s Degree: A Proposal for Imo and World Maritime University,Mustafa Kamal,2025,10.52783/pst.1413,openalex:10.52783/pst.1413,OpenAlex,,Power System Technology,https://doi.org/10.52783/pst.1413,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762951+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
None,Unknown,2025,10.32782/2663-6085/2025/83.1,openalex:10.32782/2663-6085/2025/83.1,OpenAlex,,Innovate Pedagogy,https://doi.org/10.32782/2663-6085/2025/83.1,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762963+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
None,Unknown,2025,10.32782/2663-6085/2025/81.2,openalex:10.32782/2663-6085/2025/81.2,OpenAlex,,Innovate Pedagogy,https://doi.org/10.32782/2663-6085/2025/81.2,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762968+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Матeрiали LIV-ої Міжнародної науково-практичної конференції «Modern aspects of the modernization of science: state, problems, development trends» (07 березня 2025 р., м. Клагенфурт (Австрія), дистанційно) https://doi.org/10.52058/54",Unknown,2025,10.52058/54,openalex:10.52058/54,OpenAlex,,,https://doi.org/10.52058/54,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.762991+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"FULL E-BOOK INDONESIAN LAW JOURNAL VOLUME 17 N0. 2, 2024","Fahrurozi Muhammad, Wisnu Widayat, Besse Hartati, Muhammad Arief Adillah, Putrida Sihombing Sihombing, Liza Hafidzah Yusuf Rangkuti, Dinda Aprilia Batubara, Farhans Mahendra Syam, Soonpeel Edgar Chang, Marcellino Gonzales",2024,10.33331/ilj.v17i2.171,openalex:10.33331/ilj.v17i2.171,OpenAlex,,Indonesian Law Journal,https://doi.org/10.33331/ilj.v17i2.171,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.763010+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
None,Unknown,2024,10.33331/ilj.v17i2,openalex:10.33331/ilj.v17i2,OpenAlex,,Indonesian Law Journal,https://doi.org/10.33331/ilj.v17i2,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:06.763015+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
TO THE QUESTION OF LEARNING AND EDUCATION IN THE ANCIENT RUSSIAN PERIOD,"T.I. Demchenko, V.I. Demchenko, Е.N. Demchenko",2024,10.34660/inf.2021.57.87.016,openalex:10.34660/inf.2021.57.87.016,OpenAlex,,,https://doi.org/10.34660/inf.2021.57.87.016,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671293+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
THE FREE PORT OF VLADIVOSTOK: PROBLEMS AND DEVELOPMENT PROSPECTS,"A.A. Malai, K.V. Yakovlev",2024,10.34660/inf.2021.56.46.004,openalex:10.34660/inf.2021.56.46.004,OpenAlex,,,https://doi.org/10.34660/inf.2021.56.46.004,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671298+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
TYPIFICATION OF SECTIONS OF THE PALEOZOIC COMPLEX OF THE EASTERN SIDE OF THE CASPIAN DEPRESSION,K. Abilkhassimov,2024,10.34660/inf.2021.14.11.033,openalex:10.34660/inf.2021.14.11.033,OpenAlex,,,https://doi.org/10.34660/inf.2021.14.11.033,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671306+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
THE MAIN ASPECTS OF DISTANCE EDUCATION,B.S. Syzdykova,2024,10.34660/inf.2021.72.96.012,openalex:10.34660/inf.2021.72.96.012,OpenAlex,,,https://doi.org/10.34660/inf.2021.72.96.012,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671311+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
CYCLES AS THE BASIS FOR STRESS TESTING,E.S. Emelyanova,2024,10.34660/inf.2021.89.66.003,openalex:10.34660/inf.2021.89.66.003,OpenAlex,,,https://doi.org/10.34660/inf.2021.89.66.003,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671316+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
SOME WAYS TO CONVEY KINSHIP TERMS IN UZBEK AND ENGLISH,H.H. Egamnazarov,2024,10.34660/inf.2021.50.31.015,openalex:10.34660/inf.2021.50.31.015,OpenAlex,,,https://doi.org/10.34660/inf.2021.50.31.015,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671323+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
ASSESSMENT OF THE FINANCIAL STABILITY OF A MINING COMPANY USING THE TAXONOMY METHOD,"A.V. Yakovleva, L.M. Prokofieva",2024,10.34660/inf.2021.39.98.005,openalex:10.34660/inf.2021.39.98.005,OpenAlex,,,https://doi.org/10.34660/inf.2021.39.98.005,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671328+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
INSTALLATION TECHNOLOGY OF A PREFABRICATED ONE-PIECE BUILDING,Alexandr Koposov,2024,10.34660/inf.2021.93.51.029,openalex:10.34660/inf.2021.93.51.029,OpenAlex,,,https://doi.org/10.34660/inf.2021.93.51.029,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671333+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
ON THE QUESTION OF CHOOSING THE OPTIMAL MODEL OF EDUCATIONAL AND METHODOLOGICAL CONTENT IN A FOREIGN LANGUAGE,T. S. Markova,2024,10.34660/inf.2021.77.68.010,openalex:10.34660/inf.2021.77.68.010,OpenAlex,,,https://doi.org/10.34660/inf.2021.77.68.010,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671340+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
A SYNERGISTIC APPROACH TO COMBINING PHYSICAL AND TECHNICAL TRAINING OF HIGHLY QUALIFIED SWIMMERS,"A.V. Arishin, A.I. Pogrebnoy",2024,10.34660/inf.2021.37.47.008,openalex:10.34660/inf.2021.37.47.008,OpenAlex,,,https://doi.org/10.34660/inf.2021.37.47.008,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671345+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
THE HEALTH STATUS OF CHILDREN BORN WITH THE HELP OF NEW REPRODUCTIVE TECHNOLOGIES,"N.V. Maluzginskaia, V.V. Samohvalova, О. В. Новикова",2024,10.34660/inf.2021.95.97.019,openalex:10.34660/inf.2021.95.97.019,OpenAlex,,,https://doi.org/10.34660/inf.2021.95.97.019,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671351+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"EVALUATION OF THE EFFECTIVENESS OF THE USE OF PAIN MEDICATIONS IN THE EARLY POSTOPERATIVE PERIOD, IN ELDERLY PATIENTS AFTER DENTAL SURGERY",Н. В. Максимова,2024,10.34660/inf.2021.42.83.023,openalex:10.34660/inf.2021.42.83.023,OpenAlex,,,https://doi.org/10.34660/inf.2021.42.83.023,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671356+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
ADVANTAGES AND DISADVANTAGES OF EMPLOYMENT IN RUSSIAN SMALL BUSINESS,M. Toksanbaeva,2024,10.34660/inf.2021.32.23.001,openalex:10.34660/inf.2021.32.23.001,OpenAlex,,,https://doi.org/10.34660/inf.2021.32.23.001,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671362+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
THE MAIN PREDICTORS OF REMOTE RESULTS IN TREATMENT OF THYROTOXICOSIS BY RADIOIODTHERAPY,N.N. Masalova,2024,10.34660/inf.2021.12.46.022,openalex:10.34660/inf.2021.12.46.022,OpenAlex,,,https://doi.org/10.34660/inf.2021.12.46.022,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671384+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
PECULIARITIES OF AVIATION TERMS TRANSLATION FROM RUSSIAN INTO ENGLISH,"I.G. Barabanova, E.A. Cherednikova",2024,10.34660/inf.2021.64.55.014,openalex:10.34660/inf.2021.64.55.014,OpenAlex,,,https://doi.org/10.34660/inf.2021.64.55.014,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671394+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
TACTICS OF SURGICAL CORRECTION OF ELEMENTS OF TRANSVERSE FLAT FEET DEPENDING ON CLINICAL AND RADIOLOGICAL CHANGES,D.A. Rasputin,2024,10.34660/inf.2021.66.78.021,openalex:10.34660/inf.2021.66.78.021,OpenAlex,,,https://doi.org/10.34660/inf.2021.66.78.021,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671400+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
SECTORAL DIVERSIFICATION WITH THE PURPOSE OF DETERMINING THE LIST OF OBJECTS IN THE SYSTEM OF A CERTAIN TYPE OF TOURIST SPACE,Victor Kolesnikovich,2024,10.34660/inf.2021.69.67.025,openalex:10.34660/inf.2021.69.67.025,OpenAlex,,,https://doi.org/10.34660/inf.2021.69.67.025,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671407+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
MONITORING AND WAYS OF CONTROL OF GRAMMATICAL SKILLS IN TEACHING A FOREIGN LANGUAGE,"L.I. Molodinashvili, V.A. Takaeva",2024,10.34660/inf.2021.20.85.009,openalex:10.34660/inf.2021.20.85.009,OpenAlex,,,https://doi.org/10.34660/inf.2021.20.85.009,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671414+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
TYPES OF SPEECH ERRORS WHEN EXPRESSING THE IDEA OF TIME (BASED ON THE MISTAKES OF CHINESE STUDENTS),E. V. Belyaeva,2024,10.34660/inf.2021.91.93.013,openalex:10.34660/inf.2021.91.93.013,OpenAlex,,,https://doi.org/10.34660/inf.2021.91.93.013,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671419+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"ECONOMY, PANDEMIC, CLIMATE CHANGE: ONE CAUSE OF PROBLEMS – ONE POSSIBILITY FOR SOLUTION","Elena Kuznetsova, S.P. Katerinin",2024,10.34660/inf.2021.37.42.002,openalex:10.34660/inf.2021.37.42.002,OpenAlex,,,https://doi.org/10.34660/inf.2021.37.42.002,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671425+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
RESEARCH OF BEHAVIOR OF THE TEMPERATURE COEFFICIENT ON THE INDUCTION AT PERMANENT MAGNETS AT CLIMATIC TESTS,О. А. Черкасова,2024,10.34660/inf.2021.18.37.031,openalex:10.34660/inf.2021.18.37.031,OpenAlex,,,https://doi.org/10.34660/inf.2021.18.37.031,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671431+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
BIOLOGICAL WASTEWATER TREATMENT IN WEST KAZAKHSTAN REGION WITH THE USE OF MICROALGAE,"A.E. Baitlessova, L.I. Baitlessova, A.K. Dzhubayalieva",2024,10.34660/inf.2021.86.65.026,openalex:10.34660/inf.2021.86.65.026,OpenAlex,,,https://doi.org/10.34660/inf.2021.86.65.026,maritime officer education learning outcomes curriculum qualification,2026-07-25T23:01:07.671437+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Understanding the Global Trends of 2025 Through the Defly Compass Methodology,"Mabel López Bordao, Antonia Ferrer-Sapena, Carlos A. Reyes Pérez, Enrique A. Sánchez Pérez",2026,10.3390/bdcc10040124,openalex:10.3390/bdcc10040124,OpenAlex,,Big Data and Cognitive Computing,https://doi.org/10.3390/bdcc10040124,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110248+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Data-Driven Probabilistic MACCs for Smart Cities: Monte Carlo Simulation and Bayesian Inference of Rebound Effects,"Arnoldo Eluzaim Rodríguez Sánchez, Edgar Tello-Leal, Bárbara A. Macías‐Hernández, Jaciel David Hernandez-Resendiz",2026,10.3390/data11040087,openalex:10.3390/data11040087,OpenAlex,,Data,https://doi.org/10.3390/data11040087,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110257+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
The Role of Data Analytics and Digital Twin Technologies in Enhancing Smart Factory Performance,Isabelle Warwick,2026,10.20944/preprints202603.2098.v1,openalex:10.20944/preprints202603.2098.v1,OpenAlex,,Preprints.org,https://doi.org/10.20944/preprints202603.2098.v1,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110354+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Digital Enablers of the Circular Economy: A Systematic Review of Applications, Barriers, and Future Directions","Parinaz Pourrahimian, Saleh Seyedzadeh, Behrouz; id_orcid 0000-0002-1041-4800 Arabi, Daniel Kahani, Saeid Lotfian",2026,10.3390/jmmp10040112,openalex:10.3390/jmmp10040112,OpenAlex,,Journal of Manufacturing and Materials Processing,https://doi.org/10.3390/jmmp10040112,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110362+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Enhancing Supply Chain Flexibility and Responsiveness Through Digital Technology Adoption,Samuel Holloway,2026,10.20944/preprints202603.1871.v1,openalex:10.20944/preprints202603.1871.v1,OpenAlex,,Preprints.org,https://doi.org/10.20944/preprints202603.1871.v1,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110387+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Determinants of sustainable economic development in the EU: the role of innovation and infrastructure resilience,"Daniela Firoiu, George H. Ionescu, Anca Băndoi, Anca Tănasie, Sorin Tudor",2026,10.3846/tede.2026.25897,openalex:10.3846/tede.2026.25897,OpenAlex,,Technological and Economic Development of Economy,https://doi.org/10.3846/tede.2026.25897,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110397+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Real-Time Optimization for a Greener Micromobility-Based Last-Mile Logistics,"Tamás Bányai, Péter Veres, Á Bányai",2026,10.3390/app16062933,openalex:10.3390/app16062933,OpenAlex,,Applied Sciences,https://doi.org/10.3390/app16062933,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110405+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Digitalisation and AI impacts on energy transitions and climate targets,"Charlie Wilson, Volker Krey, Florian Maczek, Yee Van Fan, Behnam Zakeri, Aneeque Javaid, Alessio Mastrucci, Rémi Paccou, Hamish Beath, Jan Bieser, Vlad C. Coroamă, Felix Creutzig, Eric Masanet, Bas van Ruijven, keywan Riahi",2026,10.21203/rs.3.rs-8941019/v1,openalex:10.21203/rs.3.rs-8941019/v1,OpenAlex,,Research Square,https://doi.org/10.21203/rs.3.rs-8941019/v1,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110416+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Decarbonization of China’s Road Transportation System: History, Technical Pathway, and Global Impact","Yijie Meng, Zhiqiang Hu, Ying Yang",2026,10.3390/su18052327,openalex:10.3390/su18052327,OpenAlex,,Sustainability,https://doi.org/10.3390/su18052327,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110436+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
From 11 to 18 Million TEU: Optimizing Port-Workforce Reskilling and Training Finance for Thailand’s Laem Chabang Phase 3,"Taisith Kruasom, Sumalee Ngeoywijit, Jarun Bootdachi",2026,10.21203/rs.3.rs-8127684/v1,openalex:10.21203/rs.3.rs-8127684/v1,OpenAlex,,Research Square,https://doi.org/10.21203/rs.3.rs-8127684/v1,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:12.110464+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
The success factors for Ro-Ro short sea shipping in the Indonesia-Malaysia-Thailand Growth Triangle,"Amayrol Zakaria, Ruth Banomyong, Aminuddin Md Arof",2026,10.33175/mtr.2026.283435,openalex:10.33175/mtr.2026.283435,OpenAlex,,Maritime Technology and Research,https://doi.org/10.33175/mtr.2026.283435,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:13.079836+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
Autonomous Energy Management Systems for Port and Maritime Electrical Infrastructure Using Digital-Twin-Driven Architectures,"Habeeb Shittu, Ibukun Olaoluwa Adeniji, Oghenemaero Oteri, Mujeeb A. Shittu",2026,10.62225/2583049x.2026.6.1.5740,openalex:10.62225/2583049x.2026.6.1.5740,OpenAlex,,International Journal of Advanced Multidisciplinary Research and Studies,https://doi.org/10.62225/2583049x.2026.6.1.5740,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:13.079848+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
None,Unknown,2026,10.46783/smart-scm/2026-35,openalex:10.46783/smart-scm/2026-35,OpenAlex,,Electronic Scientific Journal Intellectualization of Logistics and Supply Chain Management #1 2020,https://doi.org/10.46783/smart-scm/2026-35,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:13.079863+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
"Insights Into Transportation Inefficiencies In Global Automotive Supply Chains: The Role Of Technology, Environment, And Regulation","Srinivasan Krishnan, P Rajan Chinna",2026,10.9790/487x-2802021733,openalex:10.9790/487x-2802021733,OpenAlex,,IOSR Journal of Business and Management,https://doi.org/10.9790/487x-2802021733,shipping AI digital twin autonomous systems decarbonization resilience,2026-07-25T23:01:13.079872+00:00,OpenAlex open scholarly metadata. OpenAlex is an aggregator; provider-level diversity does not imply upstream bibliographic-source independence.
