query_id,sector_slug,query_family,query_text,provider,provider_canonical,execution_status,returned_record_count,normalized_record_count,contributed_record_count,raw_record_count,accepted_record_count,excluded_outside_time_window_count,excluded_missing_year_count,from_year,to_year,declared_sort_strategy,sort_status,declared_sampling_mode,declared_pages,declared_rows_per_page,sampling_status,time_window_status,requested_constraint_filters,applied_constraint_filters,unsupported_constraint_filters,unapplied_constraint_filters,validity_warnings,errors,warnings
Q_MARITIME_TRANSPORT_CORE_001,maritime_transport,core_sector,maritime transport decarbonization emissions reduction,openalex,openalex,completed,150,150,146,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_CORE_001,maritime_transport,core_sector,maritime transport decarbonization emissions reduction,scopus,scopus,completed,148,144,143,148,144,4,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""maritime"" AND ""transport"" AND ""decarbonization"" AND ""emissions"" AND ""reduction"")'; logical_pages_attempted=3"
Q_MARITIME_TRANSPORT_CORE_001,maritime_transport,core_sector,maritime transport decarbonization emissions reduction,wos,wos,completed,150,148,147,150,148,2,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_CORE_002,maritime_transport,core_sector,shipping governance international regulations IMO,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.411 wait_seconds=1.411|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_CORE_002,maritime_transport,core_sector,shipping governance international regulations IMO,openalex,openalex,completed,150,150,145,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_CORE_002,maritime_transport,core_sector,shipping governance international regulations IMO,scopus,scopus,completed,32,29,28,32,29,3,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""shipping"" AND ""governance"" AND ""international"" AND ""regulations"" AND ""IMO"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_CORE_002,maritime_transport,core_sector,shipping governance international regulations IMO,wos,wos,completed,29,26,26,29,26,3,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_CORE_003,maritime_transport,core_sector,maritime safety maritime labour conditions,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.153 wait_seconds=1.153|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_CORE_003,maritime_transport,core_sector,maritime safety maritime labour conditions,openalex,openalex,completed,150,150,147,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_CORE_003,maritime_transport,core_sector,maritime safety maritime labour conditions,scopus,scopus,completed,54,37,37,54,37,17,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""maritime"" AND ""safety"" AND ""maritime"" AND ""labour"" AND ""conditions"")'; logical_pages_attempted=2"
Q_MARITIME_TRANSPORT_CORE_003,maritime_transport,core_sector,maritime safety maritime labour conditions,wos,wos,completed,36,21,21,36,21,15,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_EMRG_001,maritime_transport,emerging_demand,shipping AI digital twin autonomous systems decarbonization resilience,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.233 wait_seconds=1.233|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_EMRG_001,maritime_transport,emerging_demand,shipping AI digital twin autonomous systems decarbonization resilience,openalex,openalex,completed,150,150,140,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_EMRG_001,maritime_transport,emerging_demand,shipping AI digital twin autonomous systems decarbonization resilience,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""shipping"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""autonomous"" AND ""systems"" AND ""decarbonization"" AND ""resilience"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_EMRG_001,maritime_transport,emerging_demand,shipping AI digital twin autonomous systems decarbonization resilience,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_EMRG_002,maritime_transport,emerging_demand,shipping just transition blue economy labour ocean literacy marine governance safety,crossref,crossref,completed,150,144,138,150,144,6,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.439 wait_seconds=1.439|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_EMRG_002,maritime_transport,emerging_demand,shipping just transition blue economy labour ocean literacy marine governance safety,openalex,openalex,completed,73,73,54,73,73,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_EMRG_002,maritime_transport,emerging_demand,shipping just transition blue economy labour ocean literacy marine governance safety,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""shipping"" AND ""just"" AND ""transition"" AND ""blue"" AND ""economy"" AND ""labour"" AND ""ocean"" AND ""literacy"" AND ""marine"" AND ""governance"" AND ""safety"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_EMRG_002,maritime_transport,emerging_demand,shipping just transition blue economy labour ocean literacy marine governance safety,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_HYP_001,maritime_transport,hypothesis_verification,maritime transport maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,150,143,143,150,143,7,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.45 wait_seconds=1.45|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_HYP_001,maritime_transport,hypothesis_verification,maritime transport maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_HYP_001,maritime_transport,hypothesis_verification,maritime transport maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""maritime"" AND ""transport"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_HYP_001,maritime_transport,hypothesis_verification,maritime transport maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_THY_001,maritime_transport,theory_translation,maritime transport qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,150,89,78,150,89,61,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_THY_001,maritime_transport,theory_translation,maritime transport qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_THY_001,maritime_transport,theory_translation,maritime transport qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""maritime"" AND ""transport"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_THY_001,maritime_transport,theory_translation,maritime transport qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_MARITIME_TRANSPORT_VAL_001,maritime_transport,validation_eqf_translation,maritime transport EQF qualification framework micro-credential STCW learning outcomes,crossref,crossref,completed,150,87,82,150,87,63,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.3 wait_seconds=1.3|Crossref retry terminal_status=success attempt=2
Q_MARITIME_TRANSPORT_VAL_001,maritime_transport,validation_eqf_translation,maritime transport EQF qualification framework micro-credential STCW learning outcomes,openalex,openalex,completed,1,1,1,1,1,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_MARITIME_TRANSPORT_VAL_001,maritime_transport,validation_eqf_translation,maritime transport EQF qualification framework micro-credential STCW learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""maritime"" AND ""transport"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""STCW"" AND ""learning"" AND ""outcomes"")'; logical_pages_attempted=1"
Q_MARITIME_TRANSPORT_VAL_001,maritime_transport,validation_eqf_translation,maritime transport EQF qualification framework micro-credential STCW learning outcomes,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_COMP_001,non_living_res,competence_demand,seabed mining workforce skills competences training professional development,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_COMP_001,non_living_res,competence_demand,seabed mining workforce skills competences training professional development,openalex,openalex,completed,61,61,55,61,61,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_COMP_001,non_living_res,competence_demand,seabed mining workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""seabed"" AND ""mining"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_COMP_001,non_living_res,competence_demand,seabed mining workforce skills competences training professional development,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_COMP_002,non_living_res,competence_demand,marine aggregates education learning outcomes curriculum qualification,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.328 wait_seconds=1.328|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_COMP_002,non_living_res,competence_demand,marine aggregates education learning outcomes curriculum qualification,openalex,openalex,completed,150,150,141,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_COMP_002,non_living_res,competence_demand,marine aggregates education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""marine"" AND ""aggregates"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_COMP_002,non_living_res,competence_demand,marine aggregates education learning outcomes curriculum qualification,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_CORE_001,non_living_res,core_sector,seabed mining governance environmental impact social licence,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.176 wait_seconds=1.176|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_CORE_001,non_living_res,core_sector,seabed mining governance environmental impact social licence,openalex,openalex,completed,150,150,141,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_CORE_001,non_living_res,core_sector,seabed mining governance environmental impact social licence,scopus,scopus,completed,1,1,1,1,1,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""seabed"" AND ""mining"" AND ""governance"" AND ""environmental"" AND ""impact"" AND ""social"" AND ""licence"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_CORE_001,non_living_res,core_sector,seabed mining governance environmental impact social licence,wos,wos,completed,2,2,2,2,2,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_CORE_002,non_living_res,core_sector,marine aggregates extraction coastal governance sustainability,crossref,crossref,completed,150,4,3,150,4,146,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.424 wait_seconds=1.424|Crossref retry terminal_status=success attempt=2|Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.441 wait_seconds=1.441|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_CORE_002,non_living_res,core_sector,marine aggregates extraction coastal governance sustainability,openalex,openalex,completed,150,150,147,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_CORE_002,non_living_res,core_sector,marine aggregates extraction coastal governance sustainability,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""marine"" AND ""aggregates"" AND ""extraction"" AND ""coastal"" AND ""governance"" AND ""sustainability"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_CORE_002,non_living_res,core_sector,marine aggregates extraction coastal governance sustainability,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_CORE_003,non_living_res,core_sector,critical raw materials offshore extraction governance,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.354 wait_seconds=1.354|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_CORE_003,non_living_res,core_sector,critical raw materials offshore extraction governance,openalex,openalex,completed,150,150,140,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_CORE_003,non_living_res,core_sector,critical raw materials offshore extraction governance,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""critical"" AND ""raw"" AND ""materials"" AND ""offshore"" AND ""extraction"" AND ""governance"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_CORE_003,non_living_res,core_sector,critical raw materials offshore extraction governance,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_EMRG_001,non_living_res,emerging_demand,seabed mining AI autonomous systems safety climate adaptation,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_EMRG_001,non_living_res,emerging_demand,seabed mining AI autonomous systems safety climate adaptation,openalex,openalex,completed,150,150,135,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_EMRG_001,non_living_res,emerging_demand,seabed mining AI autonomous systems safety climate adaptation,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""seabed"" AND ""mining"" AND ""AI"" AND ""autonomous"" AND ""systems"" AND ""safety"" AND ""climate"" AND ""adaptation"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_EMRG_001,non_living_res,emerging_demand,seabed mining AI autonomous systems safety climate adaptation,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_EMRG_002,non_living_res,emerging_demand,critical raw materials just transition marine governance blue economy labour,crossref,crossref,completed,150,130,129,150,130,20,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.219 wait_seconds=1.219|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_EMRG_002,non_living_res,emerging_demand,critical raw materials just transition marine governance blue economy labour,openalex,openalex,completed,150,150,123,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_EMRG_002,non_living_res,emerging_demand,critical raw materials just transition marine governance blue economy labour,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""critical"" AND ""raw"" AND ""materials"" AND ""just"" AND ""transition"" AND ""marine"" AND ""governance"" AND ""blue"" AND ""economy"" AND ""labour"")'; logical_pages_attempted=1"
Q_NON_LIVING_RES_EMRG_002,non_living_res,emerging_demand,critical raw materials just transition marine governance blue economy labour,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_NON_LIVING_RES_HYP_001,non_living_res,hypothesis_verification,non-living res. maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,150,136,136,150,136,14,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.311 wait_seconds=1.311|Crossref retry terminal_status=success attempt=2
Q_NON_LIVING_RES_HYP_001,non_living_res,hypothesis_verification,non-living res. maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_NON_LIVING_RES_HYP_001,non_living_res,hypothesis_verification,non-living res. maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""non"" AND ""living"" AND ""res."" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; logical_pages_attempted=1"
