run_id,run_path,timestamp_utc,manifest_timestamp_utc,dataset,record_index,dedupe_value,dedupe_field_used,doi,source_id,title,record_origin,axis_name
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1135,10.1007/978-1-4020-8835-3_9,doi,10.1007/978-1-4020-8835-3_9,crossref:10.1007/978-1-4020-8835-3_9,"Ethics, Governance and Regulation",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,669,10.1007/978-1-4020-8835-3_9,doi,10.1007/978-1-4020-8835-3_9,crossref:10.1007/978-1-4020-8835-3_9,"Ethics, Governance and Regulation",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,669,10.1007/978-1-4020-8835-3_9,doi,10.1007/978-1-4020-8835-3_9,crossref:10.1007/978-1-4020-8835-3_9,"Ethics, Governance and Regulation",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1469,10.1007/978-1-4614-6230-9_2,doi,10.1007/978-1-4614-6230-9_2,crossref:10.1007/978-1-4614-6230-9_2,Improving Situation Awareness in the Maritime Domain,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1003,10.1007/978-1-4614-6230-9_2,doi,10.1007/978-1-4614-6230-9_2,crossref:10.1007/978-1-4614-6230-9_2,Improving Situation Awareness in the Maritime Domain,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1003,10.1007/978-1-4614-6230-9_2,doi,10.1007/978-1-4614-6230-9_2,crossref:10.1007/978-1-4614-6230-9_2,Improving Situation Awareness in the Maritime Domain,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,2043,10.1007/978-1-4939-2178-2_2,doi,10.1007/978-1-4939-2178-2_2,crossref:10.1007/978-1-4939-2178-2_2,Maritime Piracy and the Supply Chain,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1577,10.1007/978-1-4939-2178-2_2,doi,10.1007/978-1-4939-2178-2_2,crossref:10.1007/978-1-4939-2178-2_2,Maritime Piracy and the Supply Chain,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1577,10.1007/978-1-4939-2178-2_2,doi,10.1007/978-1-4939-2178-2_2,crossref:10.1007/978-1-4939-2178-2_2,Maritime Piracy and the Supply Chain,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,904,10.1007/978-3-030-02203-7_1,doi,10.1007/978-3-030-02203-7_1,crossref:10.1007/978-3-030-02203-7_1,Machine Tool: From the Digital Twin to the Cyber-Physical Systems,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,438,10.1007/978-3-030-02203-7_1,doi,10.1007/978-3-030-02203-7_1,crossref:10.1007/978-3-030-02203-7_1,Machine Tool: From the Digital Twin to the Cyber-Physical Systems,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,438,10.1007/978-3-030-02203-7_1,doi,10.1007/978-3-030-02203-7_1,crossref:10.1007/978-3-030-02203-7_1,Machine Tool: From the Digital Twin to the Cyber-Physical Systems,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1666,10.1007/978-3-030-03825-0_9,doi,10.1007/978-3-030-03825-0_9,crossref:10.1007/978-3-030-03825-0_9,"Maritime Governance, Security Measures and Port Competition in the EU",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1200,10.1007/978-3-030-03825-0_9,doi,10.1007/978-3-030-03825-0_9,crossref:10.1007/978-3-030-03825-0_9,"Maritime Governance, Security Measures and Port Competition in the EU",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1200,10.1007/978-3-030-03825-0_9,doi,10.1007/978-3-030-03825-0_9,crossref:10.1007/978-3-030-03825-0_9,"Maritime Governance, Security Measures and Port Competition in the EU",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,758,10.1007/978-3-030-31684-6_14,doi,10.1007/978-3-030-31684-6_14,crossref:10.1007/978-3-030-31684-6_14,Water Desalination: Environmental Impacts and Brine Management,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,292,10.1007/978-3-030-31684-6_14,doi,10.1007/978-3-030-31684-6_14,crossref:10.1007/978-3-030-31684-6_14,Water Desalination: Environmental Impacts and Brine Management,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,292,10.1007/978-3-030-31684-6_14,doi,10.1007/978-3-030-31684-6_14,crossref:10.1007/978-3-030-31684-6_14,Water Desalination: Environmental Impacts and Brine Management,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1573,10.1007/978-3-030-31749-2_6,doi,10.1007/978-3-030-31749-2_6,crossref:10.1007/978-3-030-31749-2_6,Governance of International Shipping in the Era of Decarbonisation: New Challenges for the IMO?,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1107,10.1007/978-3-030-31749-2_6,doi,10.1007/978-3-030-31749-2_6,crossref:10.1007/978-3-030-31749-2_6,Governance of International Shipping in the Era of Decarbonisation: New Challenges for the IMO?,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1107,10.1007/978-3-030-31749-2_6,doi,10.1007/978-3-030-31749-2_6,crossref:10.1007/978-3-030-31749-2_6,Governance of International Shipping in the Era of Decarbonisation: New Challenges for the IMO?,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,179,10.1007/978-3-030-34630-0_2,source_id,,10.1007/978-3-030-34630-0_2,Blue justice frameworks and social sustainability: Oceans and Blue Economies,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,893,10.1007/978-3-030-34983-7_35,doi,10.1007/978-3-030-34983-7_35,crossref:10.1007/978-3-030-34983-7_35,Digital Twin Analytic Predictive Applications in Cyber-Physical Systems,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,427,10.1007/978-3-030-34983-7_35,doi,10.1007/978-3-030-34983-7_35,crossref:10.1007/978-3-030-34983-7_35,Digital Twin Analytic Predictive Applications in Cyber-Physical Systems,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,427,10.1007/978-3-030-34983-7_35,doi,10.1007/978-3-030-34983-7_35,crossref:10.1007/978-3-030-34983-7_35,Digital Twin Analytic Predictive Applications in Cyber-Physical Systems,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1783,10.1007/978-3-030-36875-3_6,doi,10.1007/978-3-030-36875-3_6,crossref:10.1007/978-3-030-36875-3_6,COREDAR: A Coastal Climate Service Framework on Sea-Level Rise Risk Communication for Adaptation Policy Planning,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1317,10.1007/978-3-030-36875-3_6,doi,10.1007/978-3-030-36875-3_6,crossref:10.1007/978-3-030-36875-3_6,COREDAR: A Coastal Climate Service Framework on Sea-Level Rise Risk Communication for Adaptation Policy Planning,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1317,10.1007/978-3-030-36875-3_6,doi,10.1007/978-3-030-36875-3_6,crossref:10.1007/978-3-030-36875-3_6,COREDAR: A Coastal Climate Service Framework on Sea-Level Rise Risk Communication for Adaptation Policy Planning,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1050,10.1007/978-3-030-37371-9_21,doi,10.1007/978-3-030-37371-9_21,crossref:10.1007/978-3-030-37371-9_21,"Small-Scale Fisheries Governance in Norway: Hierarchy, Institutions and Markets",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,584,10.1007/978-3-030-37371-9_21,doi,10.1007/978-3-030-37371-9_21,crossref:10.1007/978-3-030-37371-9_21,"Small-Scale Fisheries Governance in Norway: Hierarchy, Institutions and Markets",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,584,10.1007/978-3-030-37371-9_21,doi,10.1007/978-3-030-37371-9_21,crossref:10.1007/978-3-030-37371-9_21,"Small-Scale Fisheries Governance in Norway: Hierarchy, Institutions and Markets",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1054,10.1007/978-3-030-37371-9_22,doi,10.1007/978-3-030-37371-9_22,crossref:10.1007/978-3-030-37371-9_22,"History, Status and Governance of Small-Scale Fisheries in Arkhangelsk Oblast, Northwest Russia",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,588,10.1007/978-3-030-37371-9_22,doi,10.1007/978-3-030-37371-9_22,crossref:10.1007/978-3-030-37371-9_22,"History, Status and Governance of Small-Scale Fisheries in Arkhangelsk Oblast, Northwest Russia",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,588,10.1007/978-3-030-37371-9_22,doi,10.1007/978-3-030-37371-9_22,crossref:10.1007/978-3-030-37371-9_22,"History, Status and Governance of Small-Scale Fisheries in Arkhangelsk Oblast, Northwest Russia",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1017,10.1007/978-3-030-37371-9_6,doi,10.1007/978-3-030-37371-9_6,crossref:10.1007/978-3-030-37371-9_6,Losing Space: The Rise of the Blue Economy and the Marginalisation of Small-Scale Fishers in Cyprus,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,551,10.1007/978-3-030-37371-9_6,doi,10.1007/978-3-030-37371-9_6,crossref:10.1007/978-3-030-37371-9_6,Losing Space: The Rise of the Blue Economy and the Marginalisation of Small-Scale Fishers in Cyprus,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,551,10.1007/978-3-030-37371-9_6,doi,10.1007/978-3-030-37371-9_6,crossref:10.1007/978-3-030-37371-9_6,Losing Space: The Rise of the Blue Economy and the Marginalisation of Small-Scale Fishers in Cyprus,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,632,10.1007/978-3-030-42458-9_18,doi,10.1007/978-3-030-42458-9_18,crossref:10.1007/978-3-030-42458-9_18,Education as a Strategy to Tackle Over Tourism for Overtourism and Inclusive Sustainability in the Twenty-First Century,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,166,10.1007/978-3-030-42458-9_18,doi,10.1007/978-3-030-42458-9_18,crossref:10.1007/978-3-030-42458-9_18,Education as a Strategy to Tackle Over Tourism for Overtourism and Inclusive Sustainability in the Twenty-First Century,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,166,10.1007/978-3-030-42458-9_18,doi,10.1007/978-3-030-42458-9_18,crossref:10.1007/978-3-030-42458-9_18,Education as a Strategy to Tackle Over Tourism for Overtourism and Inclusive Sustainability in the Twenty-First Century,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1587,10.1007/978-3-030-44975-9_12,doi,10.1007/978-3-030-44975-9_12,crossref:10.1007/978-3-030-44975-9_12,The IMO Regulatory Framework for Arctic Shipping: Risk Perspectives and Goal-Based Pathways,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1121,10.1007/978-3-030-44975-9_12,doi,10.1007/978-3-030-44975-9_12,crossref:10.1007/978-3-030-44975-9_12,The IMO Regulatory Framework for Arctic Shipping: Risk Perspectives and Goal-Based Pathways,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1121,10.1007/978-3-030-44975-9_12,doi,10.1007/978-3-030-44975-9_12,crossref:10.1007/978-3-030-44975-9_12,The IMO Regulatory Framework for Arctic Shipping: Risk Perspectives and Goal-Based Pathways,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,428,10.1007/978-3-030-49540-4_6,source_id,,10.1007/978-3-030-49540-4_6,Oceanic subjectivity and cultural identities: The Ethics of Blue Urbanism,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,846,10.1007/978-3-030-55416-3_16,doi,10.1007/978-3-030-55416-3_16,crossref:10.1007/978-3-030-55416-3_16,Water Governance and the Hydrosocial Territory of the Teles Pires River Basin in the Brazilian Amazon,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,380,10.1007/978-3-030-55416-3_16,doi,10.1007/978-3-030-55416-3_16,crossref:10.1007/978-3-030-55416-3_16,Water Governance and the Hydrosocial Territory of the Teles Pires River Basin in the Brazilian Amazon,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,380,10.1007/978-3-030-55416-3_16,doi,10.1007/978-3-030-55416-3_16,crossref:10.1007/978-3-030-55416-3_16,Water Governance and the Hydrosocial Territory of the Teles Pires River Basin in the Brazilian Amazon,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,50,10.1007/978-3-030-69325-1_13,source_id,,10.1007/978-3-030-69325-1_13,Equitable benefit-sharing in ocean resource governance: Sustainable Maritime Labour Governance: The Role of Transformative Par,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1674,10.1007/978-3-030-69325-1_19,doi,10.1007/978-3-030-69325-1_19,crossref:10.1007/978-3-030-69325-1_19,"Mind the Gap: Women in the Boardroom, on Board and in the Port",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1208,10.1007/978-3-030-69325-1_19,doi,10.1007/978-3-030-69325-1_19,crossref:10.1007/978-3-030-69325-1_19,"Mind the Gap: Women in the Boardroom, on Board and in the Port",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1208,10.1007/978-3-030-69325-1_19,doi,10.1007/978-3-030-69325-1_19,crossref:10.1007/978-3-030-69325-1_19,"Mind the Gap: Women in the Boardroom, on Board and in the Port",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1681,10.1007/978-3-030-69325-1_20,doi,10.1007/978-3-030-69325-1_20,crossref:10.1007/978-3-030-69325-1_20,Maritime Governance and International Maritime Organization Instruments Focused on Sustainability in the Light of United Nations’ Sustainable Development Goals,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1215,10.1007/978-3-030-69325-1_20,doi,10.1007/978-3-030-69325-1_20,crossref:10.1007/978-3-030-69325-1_20,Maritime Governance and International Maritime Organization Instruments Focused on Sustainability in the Light of United Nations’ Sustainable Development Goals,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1215,10.1007/978-3-030-69325-1_20,doi,10.1007/978-3-030-69325-1_20,crossref:10.1007/978-3-030-69325-1_20,Maritime Governance and International Maritime Organization Instruments Focused on Sustainability in the Light of United Nations’ Sustainable Development Goals,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1653,10.1007/978-3-030-69325-1_8,doi,10.1007/978-3-030-69325-1_8,crossref:10.1007/978-3-030-69325-1_8,Port and Maritime Security and Sustainability,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1187,10.1007/978-3-030-69325-1_8,doi,10.1007/978-3-030-69325-1_8,crossref:10.1007/978-3-030-69325-1_8,Port and Maritime Security and Sustainability,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1187,10.1007/978-3-030-69325-1_8,doi,10.1007/978-3-030-69325-1_8,crossref:10.1007/978-3-030-69325-1_8,Port and Maritime Security and Sustainability,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,130,10.1007/978-3-030-71819-0_15,source_id,,10.1007/978-3-030-71819-0_15,Equitable benefit-sharing in ocean resource governance: The Blue Growth Smart Specialization Challenges Towards the Restorativ,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1418,10.1007/978-3-030-72585-3,doi,10.1007/978-3-030-72585-3,crossref:10.1007/978-3-030-72585-3,Blue Governance in the Arctic and Antarctic,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,952,10.1007/978-3-030-72585-3,doi,10.1007/978-3-030-72585-3,crossref:10.1007/978-3-030-72585-3,Blue Governance in the Arctic and Antarctic,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,952,10.1007/978-3-030-72585-3,doi,10.1007/978-3-030-72585-3,crossref:10.1007/978-3-030-72585-3,Blue Governance in the Arctic and Antarctic,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,810,10.1007/978-3-030-76008-3_23,doi,10.1007/978-3-030-76008-3_23,crossref:10.1007/978-3-030-76008-3_23,Sustainable Approach to Water-Energy Nexus: Sea-Water Reverse Osmosis Desalination and its Future Directions,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,344,10.1007/978-3-030-76008-3_23,doi,10.1007/978-3-030-76008-3_23,crossref:10.1007/978-3-030-76008-3_23,Sustainable Approach to Water-Energy Nexus: Sea-Water Reverse Osmosis Desalination and its Future Directions,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,344,10.1007/978-3-030-76008-3_23,doi,10.1007/978-3-030-76008-3_23,crossref:10.1007/978-3-030-76008-3_23,Sustainable Approach to Water-Energy Nexus: Sea-Water Reverse Osmosis Desalination and its Future Directions,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,824,10.1007/978-3-030-76081-6_57,doi,10.1007/978-3-030-76081-6_57,crossref:10.1007/978-3-030-76081-6_57,"Optimization of Energy in Seawater Desalination Plants (Case: Palm Beach Desalination Plant, Algiers)",LIVE_API,
