occurrence_pk,record_pk,run_pk,bundle_pk,dataset_code,dataset_label,provider_code,provider_label,occurrence_type_code,occurrence_type_label,timestamp_utc
occ_pk_28625632237-1_live_records_triangulated_894,record_pk_b0b23f6b2d6f8d9d,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1360,record_pk_b0b23f6b2d6f8d9d,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_894,record_pk_b0b23f6b2d6f8d9d,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_894,record_pk_b0b23f6b2d6f8d9d,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1314,record_pk_9e720ce8170d658e,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_848,record_pk_9e720ce8170d658e,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_848,record_pk_9e720ce8170d658e,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1314,record_pk_9e720ce8170d658e,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_848,record_pk_9e720ce8170d658e,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_848,record_pk_9e720ce8170d658e,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1313,record_pk_09cfe928786f253e,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_847,record_pk_09cfe928786f253e,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_847,record_pk_09cfe928786f253e,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1313,record_pk_09cfe928786f253e,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_847,record_pk_09cfe928786f253e,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_847,record_pk_09cfe928786f253e,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1352,record_pk_427fd83a168ca71a,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_886,record_pk_427fd83a168ca71a,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_886,record_pk_427fd83a168ca71a,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1352,record_pk_427fd83a168ca71a,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_886,record_pk_427fd83a168ca71a,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_886,record_pk_427fd83a168ca71a,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_2056,record_pk_7d0effb0036e966c,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1590,record_pk_7d0effb0036e966c,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1590,record_pk_7d0effb0036e966c,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_2056,record_pk_7d0effb0036e966c,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1590,record_pk_7d0effb0036e966c,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1590,record_pk_7d0effb0036e966c,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_726,record_pk_7c73ac9413ce4b95,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_260,record_pk_7c73ac9413ce4b95,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_260,record_pk_7c73ac9413ce4b95,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_726,record_pk_7c73ac9413ce4b95,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_260,record_pk_7c73ac9413ce4b95,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_260,record_pk_7c73ac9413ce4b95,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_838,record_pk_4d9d155d84fa4e9d,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_372,record_pk_4d9d155d84fa4e9d,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_372,record_pk_4d9d155d84fa4e9d,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_838,record_pk_4d9d155d84fa4e9d,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_372,record_pk_4d9d155d84fa4e9d,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_372,record_pk_4d9d155d84fa4e9d,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_2030,record_pk_e0701fbfaca52564,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1564,record_pk_e0701fbfaca52564,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1564,record_pk_e0701fbfaca52564,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_2030,record_pk_e0701fbfaca52564,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1564,record_pk_e0701fbfaca52564,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1564,record_pk_e0701fbfaca52564,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1156,record_pk_bc55b8214ccf3c94,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_690,record_pk_bc55b8214ccf3c94,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_690,record_pk_bc55b8214ccf3c94,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1156,record_pk_bc55b8214ccf3c94,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_690,record_pk_bc55b8214ccf3c94,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_690,record_pk_bc55b8214ccf3c94,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_545,record_pk_bbd7b327ea42c29f,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_79,record_pk_bbd7b327ea42c29f,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_79,record_pk_bbd7b327ea42c29f,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_545,record_pk_bbd7b327ea42c29f,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_79,record_pk_bbd7b327ea42c29f,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_79,record_pk_bbd7b327ea42c29f,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1274,record_pk_36b5eb87cc5e0a54,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_808,record_pk_36b5eb87cc5e0a54,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_808,record_pk_36b5eb87cc5e0a54,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1274,record_pk_36b5eb87cc5e0a54,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_808,record_pk_36b5eb87cc5e0a54,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_808,record_pk_36b5eb87cc5e0a54,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_873,record_pk_73224bad41651174,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_407,record_pk_73224bad41651174,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_407,record_pk_73224bad41651174,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_873,record_pk_73224bad41651174,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_407,record_pk_73224bad41651174,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_407,record_pk_73224bad41651174,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1179,record_pk_62abab9c67da940d,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_713,record_pk_62abab9c67da940d,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_713,record_pk_62abab9c67da940d,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1179,record_pk_62abab9c67da940d,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_713,record_pk_62abab9c67da940d,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_713,record_pk_62abab9c67da940d,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_20,record_pk_a543a050f347b4a9,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.4337/9781839106583.00063,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_20,record_pk_a543a050f347b4a9,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.4337/9781839106583.00063,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_70,record_pk_9b7e122122ecff28,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.4337/9781839107696.00030,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1906,record_pk_9b7e122122ecff28,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1440,record_pk_9b7e122122ecff28,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1440,record_pk_9b7e122122ecff28,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_70,record_pk_9b7e122122ecff28,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.4337/9781839107696.00030,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1906,record_pk_9b7e122122ecff28,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1440,record_pk_9b7e122122ecff28,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1440,record_pk_9b7e122122ecff28,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_796,record_pk_8d157f1ffd211c8d,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_330,record_pk_8d157f1ffd211c8d,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_330,record_pk_8d157f1ffd211c8d,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_796,record_pk_8d157f1ffd211c8d,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_330,record_pk_8d157f1ffd211c8d,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_330,record_pk_8d157f1ffd211c8d,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1282,record_pk_f6dc23da7e7aba7c,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_816,record_pk_f6dc23da7e7aba7c,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_816,record_pk_f6dc23da7e7aba7c,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1282,record_pk_f6dc23da7e7aba7c,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_816,record_pk_f6dc23da7e7aba7c,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_816,record_pk_f6dc23da7e7aba7c,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1256,record_pk_b055561fd1c89070,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_790,record_pk_b055561fd1c89070,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_790,record_pk_b055561fd1c89070,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1256,record_pk_b055561fd1c89070,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_790,record_pk_b055561fd1c89070,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_790,record_pk_b055561fd1c89070,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1899,record_pk_6c3a0df22cc7fe28,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1433,record_pk_6c3a0df22cc7fe28,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1433,record_pk_6c3a0df22cc7fe28,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1899,record_pk_6c3a0df22cc7fe28,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1433,record_pk_6c3a0df22cc7fe28,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1433,record_pk_6c3a0df22cc7fe28,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1917,record_pk_dac1dd1e7e320a45,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1451,record_pk_dac1dd1e7e320a45,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1451,record_pk_dac1dd1e7e320a45,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1917,record_pk_dac1dd1e7e320a45,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1451,record_pk_dac1dd1e7e320a45,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1451,record_pk_dac1dd1e7e320a45,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1902,record_pk_e9e215c23cbbcbda,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1436,record_pk_e9e215c23cbbcbda,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1436,record_pk_e9e215c23cbbcbda,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1902,record_pk_e9e215c23cbbcbda,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1436,record_pk_e9e215c23cbbcbda,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1436,record_pk_e9e215c23cbbcbda,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1683,record_pk_01bad9d2a8ef997f,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1217,record_pk_01bad9d2a8ef997f,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1217,record_pk_01bad9d2a8ef997f,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1683,record_pk_01bad9d2a8ef997f,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1217,record_pk_01bad9d2a8ef997f,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1217,record_pk_01bad9d2a8ef997f,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1406,record_pk_1f9f05ddbaa64dd5,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_940,record_pk_1f9f05ddbaa64dd5,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_940,record_pk_1f9f05ddbaa64dd5,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1406,record_pk_1f9f05ddbaa64dd5,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_940,record_pk_1f9f05ddbaa64dd5,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_940,record_pk_1f9f05ddbaa64dd5,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_432,record_pk_b4a171aceae8a696,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.46863/ecocene.41,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_432,record_pk_b4a171aceae8a696,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.46863/ecocene.41,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_480,record_pk_503a6811d4cdf447,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_14,record_pk_503a6811d4cdf447,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_14,record_pk_503a6811d4cdf447,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_480,record_pk_503a6811d4cdf447,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_14,record_pk_503a6811d4cdf447,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_14,record_pk_503a6811d4cdf447,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_221,record_pk_6a8a5e31a973f87c,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.47134/rei.v1i1.8,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_221,record_pk_6a8a5e31a973f87c,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.47134/rei.v1i1.8,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1658,record_pk_20ebb2b4f8a1e28f,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1192,record_pk_20ebb2b4f8a1e28f,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
